,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-16 00:00:00+05:30,370.0,444.0,368.0,434.2000122070313,31632076,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,2024-01-17 00:00:00+05:30,426.6499938964844,448.8999938964844,404.4500122070313,427.5499877929687,5556401,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2.0,2024-01-18 00:00:00+05:30,428.3500061035156,484.0,412.0,453.5,4649404,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,3.0,2024-01-19 00:00:00+05:30,460.0,473.8999938964844,433.0,436.25,2620363,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,4.0,2024-01-23 00:00:00+05:30,431.75,434.1499938964844,408.3999938964844,420.75,1750547,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,5.0,2024-01-24 00:00:00+05:30,422.9500122070313,431.3999938964844,410.2999877929687,419.25,1671073,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,6.0,2024-01-25 00:00:00+05:30,418.6499938964844,450.7000122070313,415.5,444.1499938964844,1789841,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,7.0,2024-01-29 00:00:00+05:30,448.2000122070313,455.9500122070313,433.5499877929687,448.75,1288468,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,8.0,2024-01-30 00:00:00+05:30,453.1499938964844,465.0,442.3999938964844,461.5,1451007,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,9.0,2024-01-31 00:00:00+05:30,462.8999938964844,553.7999877929688,462.5,553.7999877929688,3967756,0.0,0.0
10,10.0,10.0,10.0,10.0,10.0,10.0,2024-02-01 00:00:00+05:30,554.0,638.7999877929688,545.5999755859375,608.5999755859375,5600019,0.0,0.0
11,11.0,11.0,11.0,11.0,11.0,11.0,2024-02-02 00:00:00+05:30,615.0,639.9000244140625,578.0,586.0999755859375,853709,0.0,0.0
12,12.0,12.0,12.0,12.0,12.0,12.0,2024-02-05 00:00:00+05:30,599.0,606.0,560.0,570.2999877929688,430187,0.0,0.0
13,13.0,13.0,13.0,13.0,13.0,13.0,2024-02-06 00:00:00+05:30,581.7000122070312,594.7999877929688,562.25,576.5999755859375,349722,0.0,0.0
14,14.0,14.0,14.0,14.0,14.0,14.0,2024-02-07 00:00:00+05:30,582.9000244140625,588.9000244140625,565.0,570.2000122070312,223516,0.0,0.0
15,15.0,15.0,15.0,15.0,15.0,15.0,2024-02-08 00:00:00+05:30,571.0,600.0,571.0,592.6500244140625,503466,0.0,0.0
16,16.0,16.0,16.0,16.0,16.0,16.0,2024-02-09 00:00:00+05:30,606.0,619.0,586.0,597.5499877929688,1651937,0.0,0.0
17,17.0,17.0,17.0,17.0,17.0,17.0,2024-02-12 00:00:00+05:30,615.0,615.0,537.7999877929688,545.9500122070312,623792,0.0,0.0
18,18.0,18.0,18.0,18.0,18.0,18.0,2024-02-13 00:00:00+05:30,520.0999755859375,600.5,512.5999755859375,580.4500122070312,1198528,0.0,0.0
19,19.0,19.0,19.0,19.0,19.0,19.0,2024-02-14 00:00:00+05:30,582.0,608.5,549.5499877929688,589.4000244140625,1460808,0.0,0.0
20,20.0,20.0,20.0,20.0,20.0,20.0,2024-02-15 00:00:00+05:30,610.0,637.4000244140625,581.5499877929688,628.5,2019973,0.0,0.0
21,21.0,21.0,21.0,21.0,21.0,21.0,2024-02-16 00:00:00+05:30,644.0,660.0,606.0,630.2999877929688,1028672,0.0,0.0
22,22.0,22.0,22.0,22.0,22.0,22.0,2024-02-19 00:00:00+05:30,637.5,670.0,610.5999755859375,652.5,1006718,0.0,0.0
23,23.0,23.0,23.0,23.0,23.0,23.0,2024-02-20 00:00:00+05:30,663.0,663.0,640.0,645.4500122070312,570477,0.0,0.0
24,24.0,24.0,24.0,24.0,24.0,24.0,2024-02-21 00:00:00+05:30,647.0,661.9500122070312,626.25,649.3499755859375,648077,0.0,0.0
25,25.0,25.0,25.0,25.0,25.0,25.0,2024-02-22 00:00:00+05:30,655.0999755859375,658.0,623.25,626.2000122070312,385756,0.0,0.0
26,26.0,26.0,26.0,26.0,26.0,26.0,2024-02-23 00:00:00+05:30,631.7999877929688,634.9500122070312,600.0,605.5999755859375,357251,0.0,0.0
27,27.0,27.0,27.0,27.0,27.0,27.0,2024-02-26 00:00:00+05:30,607.6500244140625,610.0,581.0,594.7999877929688,350241,0.0,0.0
28,28.0,28.0,28.0,28.0,28.0,28.0,2024-02-27 00:00:00+05:30,597.6500244140625,618.9500122070312,588.0499877929688,609.5,470010,0.0,0.0
29,29.0,29.0,29.0,29.0,29.0,29.0,2024-02-28 00:00:00+05:30,612.7999877929688,615.5999755859375,580.0499877929688,604.4500122070312,380042,0.0,0.0
30,30.0,30.0,30.0,30.0,30.0,30.0,2024-02-29 00:00:00+05:30,604.2999877929688,605.0,576.0499877929688,587.25,182120,0.0,0.0
31,31.0,31.0,31.0,31.0,31.0,31.0,2024-03-01 00:00:00+05:30,595.9500122070312,628.0,592.5499877929688,616.0999755859375,353444,0.0,0.0
32,32.0,32.0,32.0,32.0,32.0,32.0,2024-03-04 00:00:00+05:30,612.7000122070312,632.0499877929688,595.2999877929688,622.9000244140625,409080,0.0,0.0
33,33.0,33.0,33.0,33.0,33.0,33.0,2024-03-05 00:00:00+05:30,625.4500122070312,649.0,618.0,642.5999755859375,629309,0.0,0.0
34,34.0,34.0,34.0,34.0,34.0,34.0,2024-03-06 00:00:00+05:30,645.0,655.0,620.0999755859375,647.9500122070312,584412,0.0,0.0
35,35.0,35.0,35.0,35.0,35.0,35.0,2024-03-07 00:00:00+05:30,650.0499877929688,659.0,632.0,639.5499877929688,192429,0.0,0.0
36,36.0,36.0,36.0,36.0,36.0,36.0,2024-03-11 00:00:00+05:30,628.0,642.6500244140625,598.0999755859375,625.9000244140625,368178,0.0,0.0
37,37.0,37.0,37.0,37.0,37.0,37.0,2024-03-12 00:00:00+05:30,618.0499877929688,635.0499877929688,608.25,614.9000244140625,462846,0.0,0.0
38,38.0,38.0,38.0,38.0,38.0,38.0,2024-03-13 00:00:00+05:30,619.6500244140625,622.0499877929688,570.0,581.7999877929688,585578,0.0,0.0
39,39.0,39.0,39.0,39.0,39.0,39.0,2024-03-14 00:00:00+05:30,582.0,611.0499877929688,567.75,601.75,259282,0.0,0.0
40,40.0,40.0,40.0,40.0,40.0,40.0,2024-03-15 00:00:00+05:30,600.0,610.0,581.0,600.5,242155,0.0,0.0
41,41.0,41.0,41.0,41.0,41.0,41.0,2024-03-18 00:00:00+05:30,610.0,628.4000244140625,603.0,621.2999877929688,211601,0.0,0.0
42,42.0,42.0,42.0,42.0,42.0,42.0,2024-03-19 00:00:00+05:30,622.9000244140625,625.4500122070312,605.5,615.5,112704,0.0,0.0
