,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
0,0.0,0.0,0.0,0.0,0.0,2009-12-14 00:00:00+05:30,160.81336901001495,162.4229599564235,146.3269909517329,156.91131591796875,22190.0,0.0,0.0,
1,1.0,1.0,1.0,1.0,1.0,2009-12-15 00:00:00+05:30,165.83724474331993,186.51812169898625,163.88621833457498,178.6652374267578,634664.0,0.0,0.0,
2,2.0,2.0,2.0,2.0,2.0,2009-12-16 00:00:00+05:30,179.98218346593418,184.07933588487663,173.00727011494578,177.39707946777344,160901.0,0.0,0.0,
3,3.0,3.0,3.0,3.0,3.0,2009-12-17 00:00:00+05:30,177.54340073368704,187.20097536898697,175.5923743519982,183.5428009033203,130306.0,0.0,0.0,
4,4.0,4.0,4.0,4.0,4.0,2009-12-18 00:00:00+05:30,185.24994977961984,189.24955983324853,176.3727886360575,183.3477020263672,93692.0,0.0,0.0,
5,5.0,5.0,5.0,5.0,5.0,2009-12-21 00:00:00+05:30,183.3477003586195,187.0058748066572,176.56788669195296,178.61647033691406,24887.0,0.0,0.0,
6,6.0,6.0,6.0,6.0,6.0,2009-12-22 00:00:00+05:30,178.7627823770465,180.51870900089045,176.66543508630048,178.9091033935547,8955.0,0.0,0.0,
7,7.0,7.0,7.0,7.0,7.0,2009-12-23 00:00:00+05:30,180.37237742947033,182.32340375054693,175.68992616700618,177.73849487304688,12282.0,0.0,0.0,
8,8.0,8.0,8.0,8.0,8.0,2009-12-24 00:00:00+05:30,176.76300210794778,184.85976525167405,176.76300210794778,181.49424743652344,28273.0,0.0,0.0,
9,9.0,9.0,9.0,9.0,9.0,2009-12-29 00:00:00+05:30,189.24954703582395,195.1026258101278,181.54299927038352,186.8595428466797,57573.0,0.0,0.0,
10,10.0,10.0,10.0,10.0,10.0,2009-12-30 00:00:00+05:30,190.22507650127423,191.20058971410128,185.347510437139,186.6644592285156,7114.0,0.0,0.0,
11,11.0,11.0,11.0,11.0,11.0,2009-12-31 00:00:00+05:30,187.2985336061508,194.07834734038508,183.3964808226893,184.3719940185547,9165.0,0.0,0.0,
12,12.0,12.0,12.0,12.0,12.0,2010-01-04 00:00:00+05:30,184.37199828111625,190.8103914767392,183.44526370064864,185.2499542236328,16728.0,0.0,0.0,
13,13.0,13.0,13.0,13.0,13.0,2010-01-05 00:00:00+05:30,187.29853513222216,189.15200426540804,183.05504674157268,186.0303649902344,15074.0,0.0,0.0,
14,14.0,14.0,14.0,14.0,14.0,2010-01-06 00:00:00+05:30,186.3230182101828,187.2985313945293,183.88423524931653,185.98158264160156,3617.0,0.0,0.0,
15,15.0,15.0,15.0,15.0,15.0,2010-01-07 00:00:00+05:30,183.39647790769868,189.00567869476924,182.56728575033267,184.12811279296875,6383.0,0.0,0.0,
16,16.0,16.0,16.0,16.0,16.0,2010-01-08 00:00:00+05:30,185.29874152663692,185.34752016686895,180.46995384668816,180.8601531982422,6999.0,0.0,0.0,
17,17.0,17.0,17.0,17.0,17.0,2010-01-11 00:00:00+05:30,180.51872012512123,192.81017747917545,179.00667169237903,188.4691467285156,28788.0,0.0,0.0,
18,18.0,18.0,18.0,18.0,18.0,2010-01-12 00:00:00+05:30,190.1762876986207,190.2250663336849,181.5430051576432,184.0793304443359,7622.0,0.0,0.0,
19,19.0,19.0,19.0,19.0,19.0,2010-01-13 00:00:00+05:30,189.249566795479,189.249566795479,182.7136311254488,187.73751831054688,5567.0,0.0,0.0,
20,20.0,20.0,20.0,20.0,20.0,2010-01-14 00:00:00+05:30,190.22506813852416,190.22506813852416,185.73770160273497,186.76199340820312,2545.0,0.0,0.0,
21,21.0,21.0,21.0,21.0,21.0,2010-01-15 00:00:00+05:30,188.2740411980887,190.22506753174764,185.34750169760028,185.9328155517578,9026.0,0.0,0.0,
22,22.0,22.0,22.0,22.0,22.0,2010-01-18 00:00:00+05:30,188.76180491630015,199.00469355516915,187.49363477445775,196.4683532714844,35552.0,0.0,0.0,
23,23.0,23.0,23.0,23.0,23.0,2010-01-19 00:00:00+05:30,199.98021053569215,204.46757731152888,193.1516179808149,196.5171356201172,14796.0,0.0,0.0,
24,24.0,24.0,24.0,24.0,24.0,2010-01-20 00:00:00+05:30,202.80919614655775,209.73534608770024,197.05367399867652,201.88246154785156,23067.0,0.0,0.0,
25,25.0,25.0,25.0,25.0,25.0,2010-01-21 00:00:00+05:30,200.32165037182295,203.78471047579413,190.22508235433995,193.2979431152344,8848.0,0.0,0.0,
26,26.0,26.0,26.0,26.0,26.0,2010-01-22 00:00:00+05:30,182.42097859245845,199.10226119855645,180.665051757319,195.78550720214844,16696.0,0.0,0.0,
27,27.0,27.0,27.0,27.0,27.0,2010-01-25 00:00:00+05:30,195.7854986879259,195.7854986879259,185.34751029567332,185.64016723632812,9677.0,0.0,0.0,
28,28.0,28.0,28.0,28.0,28.0,2010-01-27 00:00:00+05:30,185.34752180769635,188.27406162571265,177.73851530382385,180.4699554443359,10800.0,0.0,0.0,
29,29.0,29.0,29.0,29.0,29.0,2010-01-28 00:00:00+05:30,182.42097701031145,185.24995946978,178.9091233704911,180.81138610839844,1534.0,0.0,0.0,
