,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
0,0.0,0.0,0.0,0.0,0.0,2002-08-12 00:00:00+05:30,232.19712962510872,237.61750724037165,228.82771053532025,235.3223876953125,4440241.0,0.0,0.0,
1,1.0,1.0,1.0,1.0,1.0,2002-08-13 00:00:00+05:30,236.83617458419877,238.30114061255463,235.6642047419951,236.885009765625,1554070.0,0.0,0.0,
2,2.0,2.0,2.0,2.0,2.0,2002-08-14 00:00:00+05:30,236.44552866259232,237.8128243612017,232.58777277259097,232.9784393310547,2417646.0,0.0,0.0,
3,3.0,3.0,3.0,3.0,3.0,2002-08-15 00:00:00+05:30,232.9784393310547,232.9784393310547,232.9784393310547,232.9784393310547,0.0,0.0,0.0,
4,4.0,4.0,4.0,4.0,4.0,2002-08-16 00:00:00+05:30,235.37118832720247,238.2034497776471,234.68754055320588,237.129150390625,1975544.0,0.0,0.0,
5,5.0,5.0,5.0,5.0,5.0,2002-08-19 00:00:00+05:30,238.39882268153409,240.93808831392707,238.39882268153409,239.52195739746097,2054911.0,0.0,0.0,
6,6.0,6.0,6.0,6.0,6.0,2002-08-20 00:00:00+05:30,240.74274554604585,244.6493215386794,239.6684311871097,243.0866851806641,3269448.0,0.0,0.0,
7,7.0,7.0,7.0,7.0,7.0,2002-08-21 00:00:00+05:30,243.23319950329423,245.1864875701307,239.0824623612667,239.47311401367188,1991301.0,0.0,0.0,
8,8.0,8.0,8.0,8.0,8.0,2002-08-22 00:00:00+05:30,241.23107783800236,243.5750175726321,240.2544337981724,241.8658905029297,1792486.0,0.0,0.0,
9,9.0,9.0,9.0,9.0,9.0,2002-08-23 00:00:00+05:30,244.06333023900757,244.600487420809,240.84041695300868,243.91683959960935,1411719.0,0.0,0.0,
10,10.0,10.0,10.0,10.0,10.0,2002-08-26 00:00:00+05:30,244.20983252287107,246.8956034936432,243.3796791709433,245.08880615234375,1648160.0,0.0,0.0,
11,11.0,11.0,11.0,11.0,11.0,2002-08-27 00:00:00+05:30,253.92746370345031,253.92746370345031,240.2544464271107,240.84043884277344,1337440.0,0.0,0.0,
12,12.0,12.0,12.0,12.0,12.0,2002-08-28 00:00:00+05:30,239.76613045612729,241.2310966299936,238.49649012496175,239.96145629882812,956877.0,0.0,0.0,
13,13.0,13.0,13.0,13.0,13.0,2002-08-29 00:00:00+05:30,239.2777867371538,244.16100687464672,238.88713508711643,243.77035522460935,2058052.0,0.0,0.0,
14,14.0,14.0,14.0,14.0,14.0,2002-08-30 00:00:00+05:30,244.84466769483757,250.41153596624835,243.18437574054397,249.53256225585935,3381295.0,0.0,0.0,
15,15.0,15.0,15.0,15.0,15.0,2002-09-02 00:00:00+05:30,253.92742879653628,261.7405804518143,253.92742879653628,259.0548095703125,4126554.0,0.0,0.0,
16,16.0,16.0,16.0,16.0,16.0,2002-09-03 00:00:00+05:30,260.17800341531216,260.66632550498235,255.0018011867342,258.1270446777344,2146322.0,0.0,0.0,
17,17.0,17.0,17.0,17.0,17.0,2002-09-04 00:00:00+05:30,255.88070425462428,264.6216791653977,254.9040603452555,263.01019287109375,4934888.0,0.0,0.0,
18,18.0,18.0,18.0,18.0,18.0,2002-09-05 00:00:00+05:30,263.6938913209366,264.52404471753874,258.81067111128965,259.7384948730469,2123615.0,0.0,0.0,
19,19.0,19.0,19.0,19.0,19.0,2002-09-06 00:00:00+05:30,259.7872658811171,262.13120517622633,257.1014952752033,259.4454345703125,2514536.0,0.0,0.0,
20,20.0,20.0,20.0,20.0,20.0,2002-09-09 00:00:00+05:30,258.7129964037262,259.78731079277867,251.7299975821004,254.8552703857422,2470540.0,0.0,0.0,
21,21.0,21.0,21.0,21.0,21.0,2002-09-10 00:00:00+05:30,254.8552703857422,254.8552703857422,254.8552703857422,254.8552703857422,0.0,0.0,0.0,
22,22.0,22.0,22.0,22.0,22.0,2002-09-11 00:00:00+05:30,254.9040773453453,255.97839167826064,250.50917946008073,251.38815307617188,2066219.0,0.0,0.0,
23,23.0,23.0,23.0,23.0,23.0,2002-09-12 00:00:00+05:30,251.778835764784,257.4922096813992,251.485854458214,254.4157867431641,2786878.0,0.0,0.0,
24,24.0,24.0,24.0,24.0,24.0,2002-09-13 00:00:00+05:30,255.0505997687776,258.7618652173286,251.6811955196812,252.95082092285156,3702270.0,0.0,0.0,
25,25.0,25.0,25.0,25.0,25.0,2002-09-16 00:00:00+05:30,253.9274321405164,255.0994168261653,250.9975002312027,252.02296447753903,2115338.0,0.0,0.0,
26,26.0,26.0,26.0,26.0,26.0,2002-09-17 00:00:00+05:30,252.21831835666111,256.8085571760733,252.21831835666111,255.49008178710935,1336037.0,0.0,0.0,
27,27.0,27.0,27.0,27.0,27.0,2002-09-18 00:00:00+05:30,253.9274690420312,255.68541652116625,251.97418081863097,252.60899353027344,1227802.0,0.0,0.0,
28,28.0,28.0,28.0,28.0,28.0,2002-09-19 00:00:00+05:30,253.39031382365087,253.39031382365087,249.53255785658536,252.07183837890625,1510321.0,0.0,0.0,
29,29.0,29.0,29.0,29.0,29.0,2002-09-20 00:00:00+05:30,249.04424021621975,251.38818004552763,247.1397872421063,249.53256225585935,1757760.0,0.0,0.0,
30,30.0,30.0,30.0,30.0,30.0,2002-09-23 00:00:00+05:30,250.99749732384316,255.8318968401362,249.0442094069261,253.92742919921875,1821705.0,0.0,0.0,
31,31.0,31.0,31.0,31.0,31.0,2002-09-24 00:00:00+05:30,252.9508165333369,255.19708599375448,248.36059234120543,249.53256225585935,2417212.0,0.0,0.0,
32,32.0,32.0,32.0,32.0,32.0,2002-09-25 00:00:00+05:30,248.1652575669445,249.97204010708745,246.11429911337083,249.3860626220703,1211786.0,0.0,0.0,
33,33.0,33.0,33.0,33.0,33.0,2002-09-26 00:00:00+05:30,250.99751497160537,251.09518533528012,248.80006591056988,249.72787475585935,584209.0,0.0,0.0,
34,34.0,34.0,34.0,34.0,34.0,2002-09-27 00:00:00+05:30,249.77672509194315,253.43914041587195,247.8722721039814,251.92535400390625,1865491.0,0.0,0.0,
35,35.0,35.0,35.0,35.0,35.0,2002-09-30 00:00:00+05:30,251.24166122364556,253.9274321405164,251.0951705891416,252.02296447753903,2254774.0,0.0,0.0,
36,36.0,36.0,36.0,36.0,36.0,2002-10-01 00:00:00+05:30,250.11852973415515,251.48582534790037,243.2331866810424,244.16099548339844,2075680.0,0.0,0.0,
37,37.0,37.0,37.0,37.0,37.0,2002-10-02 00:00:00+05:30,244.16099548339844,244.16099548339844,244.16099548339844,244.16099548339844,0.0,0.0,0.0,
38,38.0,38.0,38.0,38.0,38.0,2002-10-03 00:00:00+05:30,243.18434828963535,243.67267027415272,234.88287455284055,236.4455108642578,4891437.0,0.0,0.0,
39,39.0,39.0,39.0,39.0,39.0,2002-10-04 00:00:00+05:30,235.46889103097183,236.20137408282795,229.56019143218475,230.63449096679688,3961069.0,0.0,0.0,
40,40.0,40.0,40.0,40.0,40.0,2002-10-07 00:00:00+05:30,229.5113355999662,236.0060121144928,229.1206839684174,234.54104614257812,2026576.0,0.0,0.0,
41,41.0,41.0,41.0,41.0,41.0,2002-10-08 00:00:00+05:30,235.0293752663521,238.10581284218543,234.19923679851513,236.6896820068359,1331793.0,0.0,0.0,
42,42.0,42.0,42.0,42.0,42.0,2002-10-09 00:00:00+05:30,237.08034735123672,237.71516003405733,232.14829183059595,232.8319396972656,1444782.0,0.0,0.0,
43,43.0,43.0,43.0,43.0,43.0,2002-10-10 00:00:00+05:30,231.46462897953933,233.80856862849677,229.75550197230643,231.3669586181641,1495105.0,0.0,0.0,
44,44.0,44.0,44.0,44.0,44.0,2002-10-11 00:00:00+05:30,245.13767375818233,245.13767375818233,232.53897058974036,234.00393676757812,1287555.0,0.0,0.0,
45,45.0,45.0,45.0,45.0,45.0,2002-10-14 00:00:00+05:30,235.37121251114877,237.71515223494495,234.3945684758328,236.54318237304688,1047072.0,0.0,0.0,
46,46.0,46.0,46.0,46.0,46.0,2002-10-15 00:00:00+05:30,236.54318237304688,236.54318237304688,236.54318237304688,236.54318237304688,0.0,0.0,0.0,
47,47.0,47.0,47.0,47.0,47.0,2002-10-16 00:00:00+05:30,237.81281214674604,241.47522711820517,237.1291643325546,238.4964599609375,1966995.0,0.0,0.0,
48,48.0,48.0,48.0,48.0,48.0,2002-10-17 00:00:00+05:30,237.81281417042723,239.0824543518181,236.0060168081705,237.9593048095703,1207311.0,0.0,0.0,
49,49.0,49.0,49.0,49.0,49.0,2002-10-18 00:00:00+05:30,238.98478408182453,241.57289962610807,235.90836143940984,237.2268218994141,1421229.0,0.0,0.0,
