,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-28 00:00:00+05:30,365.0,401.5,365.0,401.5,22398384,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,2024-02-29 00:00:00+05:30,405.0,441.6499938964844,405.0,438.2000122070313,7720673,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2.0,2024-03-01 00:00:00+05:30,427.0,482.0,418.8500061035156,481.8500061035156,4494999,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,3.0,2024-03-04 00:00:00+05:30,481.0,481.0,439.0499877929687,459.5499877929687,1750146,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,4.0,2024-03-05 00:00:00+05:30,454.0,466.3999938964844,424.0,444.1499938964844,1556787,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,5.0,2024-03-06 00:00:00+05:30,432.0,460.0,415.8999938964844,451.4500122070313,1191523,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,6.0,2024-03-07 00:00:00+05:30,450.0,473.0,438.0,464.7000122070313,517280,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,7.0,2024-03-11 00:00:00+05:30,464.9500122070313,480.0,446.5,460.8999938964844,756823,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,8.0,2024-03-12 00:00:00+05:30,453.7000122070313,458.3999938964844,435.0,444.6499938964844,783241,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,9.0,2024-03-13 00:00:00+05:30,440.0499877929687,443.5,400.2000122070313,409.7000122070313,1569365,0.0,0.0
10,10.0,10.0,10.0,10.0,10.0,10.0,2024-03-14 00:00:00+05:30,396.25,450.6499938964844,396.25,450.4500122070313,950879,0.0,0.0
11,11.0,11.0,11.0,11.0,11.0,11.0,2024-03-15 00:00:00+05:30,444.0,467.0,430.0499877929687,456.5,666115,0.0,0.0
12,12.0,12.0,12.0,12.0,12.0,12.0,2024-03-18 00:00:00+05:30,456.3999938964844,480.0,446.8500061035156,459.2999877929687,658075,0.0,0.0
13,13.0,13.0,13.0,13.0,13.0,13.0,2024-03-19 00:00:00+05:30,451.5,461.9500122070313,443.0499877929687,457.8999938964844,277547,0.0,0.0
14,14.0,14.0,14.0,14.0,14.0,14.0,2024-03-20 00:00:00+05:30,459.9500122070313,489.0,447.0,475.2999877929687,377404,0.0,0.0
15,15.0,15.0,15.0,15.0,15.0,15.0,2024-03-21 00:00:00+05:30,480.0499877929687,517.0,473.0,508.8999938964844,951282,0.0,0.0
16,16.0,16.0,16.0,16.0,16.0,16.0,2024-03-22 00:00:00+05:30,511.1000061035156,525.5,492.2000122070313,505.4500122070313,520838,0.0,0.0
17,17.0,17.0,17.0,17.0,17.0,17.0,2024-03-26 00:00:00+05:30,499.0,507.5499877929687,471.1499938964844,485.25,603372,0.0,0.0
18,18.0,18.0,18.0,18.0,18.0,18.0,2024-03-27 00:00:00+05:30,480.0,502.0,452.7999877929687,493.2999877929687,1115550,0.0,0.0
19,19.0,19.0,19.0,19.0,19.0,19.0,2024-03-28 00:00:00+05:30,498.9500122070313,522.0499877929688,495.2999877929687,517.5499877929688,696323,0.0,0.0
20,20.0,20.0,20.0,20.0,20.0,20.0,2024-04-01 00:00:00+05:30,521.4000244140625,525.9500122070312,492.0,508.2999877929687,796813,0.0,0.0
21,21.0,21.0,21.0,21.0,21.0,21.0,2024-04-02 00:00:00+05:30,513.75,515.0,502.0,509.7000122070313,215975,0.0,0.0
22,22.0,22.0,22.0,22.0,22.0,22.0,2024-04-03 00:00:00+05:30,507.6000061035156,509.0,495.0,498.7000122070313,190499,0.0,0.0
23,23.0,23.0,23.0,23.0,23.0,23.0,2024-04-04 00:00:00+05:30,498.0,515.8499755859375,498.0,505.4500122070313,320051,0.0,0.0
24,24.0,24.0,24.0,24.0,24.0,24.0,2024-04-05 00:00:00+05:30,505.4500122070313,538.25,505.4500122070313,522.3499755859375,2279683,0.0,0.0
25,25.0,25.0,25.0,25.0,25.0,25.0,2024-04-08 00:00:00+05:30,532.0,532.0,502.3500061035156,506.6000061035156,205045,0.0,0.0
26,26.0,26.0,26.0,26.0,26.0,26.0,2024-04-09 00:00:00+05:30,506.6000061035156,514.2000122070312,497.2000122070313,502.2000122070313,207765,0.0,0.0
27,27.0,27.0,27.0,27.0,27.0,27.0,2024-04-10 00:00:00+05:30,502.9500122070313,508.0,482.0499877929687,492.8999938964844,533081,0.0,0.0
28,28.0,28.0,28.0,28.0,28.0,28.0,2024-04-12 00:00:00+05:30,492.8500061035156,506.0,480.0,483.9500122070313,2104995,0.0,0.0
29,29.0,29.0,29.0,29.0,29.0,29.0,2024-04-15 00:00:00+05:30,470.3500061035156,479.8999938964844,455.25,474.0499877929687,476926,0.0,0.0
30,30.0,30.0,30.0,30.0,30.0,30.0,2024-04-16 00:00:00+05:30,481.4500122070313,481.4500122070313,461.5499877929687,467.0,377664,0.0,0.0
31,31.0,31.0,31.0,31.0,31.0,31.0,2024-04-18 00:00:00+05:30,467.9500122070313,477.9500122070313,460.25,465.3500061035156,132337,0.0,0.0
32,32.0,32.0,32.0,32.0,32.0,32.0,2024-04-19 00:00:00+05:30,450.1000061035156,473.9500122070313,450.1000061035156,467.7999877929687,159438,0.0,0.0
33,33.0,33.0,33.0,33.0,33.0,33.0,2024-04-22 00:00:00+05:30,471.9500122070313,475.4500122070313,461.0499877929687,466.2999877929687,69136,0.0,0.0
34,34.0,34.0,34.0,34.0,34.0,34.0,2024-04-23 00:00:00+05:30,466.8999938964844,476.4500122070313,462.3500061035156,468.1499938964844,105109,0.0,0.0
35,35.0,35.0,35.0,35.0,35.0,35.0,2024-04-24 00:00:00+05:30,468.1499938964844,479.0,467.7999877929687,472.3999938964844,114755,0.0,0.0
36,36.0,36.0,36.0,36.0,36.0,36.0,2024-04-25 00:00:00+05:30,474.8500061035156,486.0,464.0,466.3500061035156,244313,0.0,0.0
37,37.0,37.0,37.0,37.0,37.0,37.0,2024-04-26 00:00:00+05:30,467.0499877929687,485.6000061035156,467.0499877929687,473.2000122070313,178330,0.0,0.0
38,38.0,38.0,38.0,38.0,38.0,38.0,2024-04-29 00:00:00+05:30,477.7999877929687,499.8500061035156,471.2000122070313,477.5,551656,0.0,0.0
39,39.0,39.0,39.0,39.0,39.0,39.0,2024-04-30 00:00:00+05:30,484.4500122070313,485.7999877929687,464.25,465.1000061035156,196957,0.0,0.0
40,40.0,40.0,40.0,40.0,40.0,40.0,2024-05-02 00:00:00+05:30,464.0499877929687,464.0499877929687,435.5,457.8999938964844,659585,0.0,0.0
41,41.0,41.0,41.0,41.0,41.0,41.0,2024-05-03 00:00:00+05:30,460.0,471.0,458.5,467.1499938964844,249183,0.0,0.0
42,42.0,42.0,42.0,42.0,42.0,42.0,2024-05-06 00:00:00+05:30,473.9500122070313,473.9500122070313,454.0,460.0,106733,0.0,0.0
43,43.0,43.0,43.0,43.0,43.0,43.0,2024-05-07 00:00:00+05:30,460.0,469.25,451.5499877929687,462.7999877929687,141785,0.0,0.0
44,44.0,44.0,44.0,44.0,44.0,44.0,2024-05-08 00:00:00+05:30,460.7000122070313,469.0,454.75,467.6499938964844,109490,0.0,0.0
45,45.0,45.0,45.0,45.0,45.0,45.0,2024-05-09 00:00:00+05:30,469.0,494.0,464.25,467.1000061035156,852763,0.0,0.0
46,46.0,46.0,46.0,46.0,46.0,46.0,2024-05-10 00:00:00+05:30,470.7999877929687,478.9500122070313,466.2000122070313,471.2999877929687,251745,0.0,0.0
47,47.0,47.0,47.0,47.0,47.0,47.0,2024-05-13 00:00:00+05:30,466.7999877929687,471.2999877929687,458.3500061035156,461.0499877929687,124285,0.0,0.0
48,48.0,48.0,48.0,48.0,48.0,48.0,2024-05-14 00:00:00+05:30,461.4500122070313,468.7000122070313,461.4500122070313,466.0499877929687,59997,0.0,0.0
49,49.0,49.0,49.0,49.0,49.0,49.0,2024-05-15 00:00:00+05:30,469.9500122070313,472.9500122070313,452.2999877929687,462.1000061035156,381071,0.0,0.0
50,50.0,50.0,50.0,50.0,50.0,50.0,2024-05-16 00:00:00+05:30,471.8500061035156,471.8500061035156,460.0499877929687,465.3500061035156,160468,0.0,0.0
51,51.0,51.0,51.0,51.0,51.0,51.0,2024-05-17 00:00:00+05:30,466.0,468.4500122070313,456.7000122070313,459.4500122070313,100824,0.0,0.0
52,52.0,52.0,52.0,52.0,52.0,52.0,2024-05-21 00:00:00+05:30,459.0,460.9500122070313,438.1000061035156,443.3999938964844,288869,0.0,0.0
53,53.0,53.0,53.0,53.0,53.0,53.0,2024-05-22 00:00:00+05:30,440.0,456.25,437.0,443.25,116537,0.0,0.0
54,54.0,54.0,54.0,54.0,54.0,54.0,2024-05-23 00:00:00+05:30,442.0,446.7000122070313,431.7000122070313,434.0499877929687,113292,0.0,0.0
55,55.0,55.0,55.0,55.0,55.0,55.0,2024-05-24 00:00:00+05:30,434.0,444.3999938964844,430.0,435.2000122070313,775967,0.0,0.0
56,56.0,56.0,56.0,56.0,56.0,56.0,2024-05-27 00:00:00+05:30,434.8500061035156,457.5499877929687,422.5,436.3999938964844,1141488,0.0,0.0
57,57.0,57.0,57.0,57.0,57.0,57.0,2024-05-28 00:00:00+05:30,441.6499938964844,444.0,432.0,433.75,421895,0.0,0.0
