,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-07-05 00:00:00+05:30,479.5525383309466,489.8103466374909,461.64410422765576,487.0749206542969,78022464,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2007-07-06 00:00:00+05:30,492.9304770094833,500.4955901672104,487.24592040189566,490.3232421875,13723958,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2007-07-09 00:00:00+05:30,490.7507805102249,496.60631258004327,488.9556843568077,491.2637023925781,4829804,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2007-07-10 00:00:00+05:30,491.5201004488686,495.7941882788588,486.3911950528805,488.741943359375,5320406,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2007-07-11 00:00:00+05:30,487.245818923905,508.0605975118826,484.68136724535816,504.9832763671875,8845447,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2007-07-12 00:00:00+05:30,510.3260326658757,526.9095125533961,510.3260326658757,522.0797729492188,10483689,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2007-07-13 00:00:00+05:30,528.2771285560557,533.8334413968556,510.7533726735329,513.7879638671875,6954653,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2007-07-16 00:00:00+05:30,517.1644430314919,525.1142331259553,515.4548085090737,522.2078857421875,3638993,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2007-07-17 00:00:00+05:30,525.7126572752329,529.3883613547332,517.2927274551039,523.703857421875,4929239,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2007-07-18 00:00:00+05:30,525.7127267687436,554.6910589187335,525.7127267687436,549.9895629882812,11156197,0.0,0.0
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2007-07-19 00:00:00+05:30,559.0505047833462,568.0260862821615,539.7316549983162,552.3402099609375,14332279,0.0,0.0
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2007-07-20 00:00:00+05:30,552.2121524697487,562.0852850086878,549.7331606370797,552.89599609375,5861839,0.0,0.0
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2007-07-23 00:00:00+05:30,555.6313643717001,578.7114364302168,549.6476419861588,574.779296875,5850602,0.0,0.0
