,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
0,0.0,0.0,0.0,0.0,0.0,2002-07-01 00:00:00+05:30,28.933865497518088,28.933865497518088,28.474597930908203,28.474597930908203,2409.0,0.0,0.0,0.0,
1,1.0,1.0,1.0,1.0,1.0,2002-07-02 00:00:00+05:30,25.810843237130932,27.556059800421647,25.62713623046875,25.62713623046875,7666.0,0.0,0.0,0.0,
2,2.0,2.0,2.0,2.0,2.0,2002-07-03 00:00:00+05:30,25.351574540494983,26.49974239858307,24.846379415578667,25.44342803955078,4273.0,0.0,0.0,0.0,
3,3.0,3.0,3.0,3.0,3.0,2002-07-04 00:00:00+05:30,26.453817889374537,28.01532745361328,25.94862273848195,28.01532745361328,3742.0,0.0,0.0,0.0,
4,4.0,4.0,4.0,4.0,4.0,2002-07-05 00:00:00+05:30,29.760549469568726,30.816864013671875,28.65830552756241,30.816864013671875,8378.0,0.0,0.0,0.0,
5,5.0,5.0,5.0,5.0,5.0,2002-07-08 00:00:00+05:30,31.23020078533911,31.965028790610308,27.785693630520935,28.887935638427734,5819.0,0.0,0.0,0.0,
6,6.0,6.0,6.0,6.0,6.0,2002-07-09 00:00:00+05:30,30.21981312679666,30.67908242995946,29.39313154949783,30.03610610961914,3521.0,0.0,0.0,0.0,
7,7.0,7.0,7.0,7.0,7.0,2002-07-10 00:00:00+05:30,28.015325450915665,29.025713920253494,27.60198559356867,28.428667068481445,864.0,0.0,0.0,0.0,
8,8.0,8.0,8.0,8.0,8.0,2002-07-11 00:00:00+05:30,25.764916203433984,27.556060440077328,25.581209192507433,25.85677146911621,3416.0,0.0,0.0,0.0,
9,9.0,9.0,9.0,9.0,9.0,2002-07-12 00:00:00+05:30,26.178256031997183,27.4182791493599,25.25972104143918,25.44342803955078,1702.0,0.0,0.0,0.0,
10,10.0,10.0,10.0,10.0,10.0,2002-07-15 00:00:00+05:30,24.433040601768592,24.433040601768592,24.111552461123956,24.15747833251953,351.0,0.0,0.0,0.0,
11,11.0,11.0,11.0,11.0,11.0,2002-07-16 00:00:00+05:30,25.71898928029732,25.71898928029732,23.514503479003903,23.514503479003903,608.0,0.0,0.0,0.0,
12,12.0,12.0,12.0,12.0,12.0,2002-07-17 00:00:00+05:30,23.881918790693543,23.881918790693543,22.45818866120416,23.422651290893555,572.0,0.0,0.0,0.0,
13,13.0,13.0,13.0,13.0,13.0,2002-07-18 00:00:00+05:30,22.963381900279472,24.433039651500177,22.963381900279472,23.5604305267334,1016.0,0.0,0.0,0.0,
14,14.0,14.0,14.0,14.0,14.0,2002-07-19 00:00:00+05:30,22.917456161004147,24.06562403039469,22.917456161004147,23.422651290893555,828.0,0.0,0.0,0.0,
15,15.0,15.0,15.0,15.0,15.0,2002-07-22 00:00:00+05:30,24.570820181800705,24.570820181800705,22.412261962890625,22.412261962890625,403.0,0.0,0.0,0.0,
16,16.0,16.0,16.0,16.0,16.0,2002-07-23 00:00:00+05:30,22.50411588048353,22.50411588048353,21.585580825805664,21.585580825805664,653.0,0.0,0.0,0.0,
17,17.0,17.0,17.0,17.0,17.0,2002-07-24 00:00:00+05:30,21.126312255859375,21.126312255859375,20.667044751185813,21.126312255859375,427.0,0.0,0.0,0.0,
18,18.0,18.0,18.0,18.0,18.0,2002-07-25 00:00:00+05:30,20.207778930664062,20.207778930664062,20.207778930664062,20.207778930664062,150.0,0.0,0.0,0.0,
19,19.0,19.0,19.0,19.0,19.0,2002-07-26 00:00:00+05:30,19.197391942065643,20.207780621075592,19.197391942065643,19.289243698120117,1207.0,0.0,0.0,0.0,
20,20.0,20.0,20.0,20.0,20.0,2002-07-29 00:00:00+05:30,18.370704650878903,18.370704650878903,18.370704650878903,18.370704650878903,100.0,0.0,0.0,0.0,
21,21.0,21.0,21.0,21.0,21.0,2002-07-30 00:00:00+05:30,18.37070437294963,18.37070437294963,17.45216941833496,17.45216941833496,414.0,0.0,0.0,0.0,
22,22.0,22.0,22.0,22.0,22.0,2002-07-31 00:00:00+05:30,17.17661226498127,17.36031929155158,17.17661226498127,17.2225399017334,582.0,0.0,0.0,0.0,
23,23.0,23.0,23.0,23.0,23.0,2002-08-01 00:00:00+05:30,16.763271478431598,17.681806564331055,16.763271478431598,17.681806564331055,602.0,0.0,0.0,0.0,
24,24.0,24.0,24.0,24.0,24.0,2002-08-02 00:00:00+05:30,17.681806564331055,17.681806564331055,17.681806564331055,17.681806564331055,0.0,0.0,0.0,0.0,
25,25.0,25.0,25.0,25.0,25.0,2002-08-05 00:00:00+05:30,18.27885055541992,18.27885055541992,18.27885055541992,18.27885055541992,10.0,0.0,0.0,0.0,
26,26.0,26.0,26.0,26.0,26.0,2002-08-06 00:00:00+05:30,19.013685183167063,19.013685183167063,17.911441211800614,17.957368850708008,1155.0,0.0,0.0,0.0,
27,27.0,27.0,27.0,27.0,27.0,2002-08-07 00:00:00+05:30,18.370706385728123,18.60034102965099,17.58995246887207,17.58995246887207,728.0,0.0,0.0,0.0,
28,28.0,28.0,28.0,28.0,28.0,2002-08-08 00:00:00+05:30,18.508485731384365,18.508485731384365,16.90104866027832,16.90104866027832,57.0,0.0,0.0,0.0,
29,29.0,29.0,29.0,29.0,29.0,2002-08-09 00:00:00+05:30,17.360315922873493,17.45216941833496,17.360315922873493,17.45216941833496,301.0,0.0,0.0,0.0,
30,30.0,30.0,30.0,30.0,30.0,2002-08-12 00:00:00+05:30,17.452173151589996,17.452173151589996,16.53363800048828,16.53363800048828,1607.0,0.0,0.0,0.0,
31,31.0,31.0,31.0,31.0,31.0,2002-08-13 00:00:00+05:30,15.47732088536928,16.074369582400706,15.47732088536928,15.798809051513672,2662.0,0.0,0.0,0.0,
32,32.0,32.0,32.0,32.0,32.0,2002-08-14 00:00:00+05:30,16.074368897205197,16.074368897205197,15.247687339782717,15.247687339782717,477.0,0.0,0.0,0.0,
33,33.0,33.0,33.0,33.0,33.0,2002-08-15 00:00:00+05:30,15.247687339782717,15.247687339782717,15.247687339782717,15.247687339782717,0.0,0.0,0.0,0.0,
34,34.0,34.0,34.0,34.0,34.0,2002-08-16 00:00:00+05:30,14.834346107479863,15.61510181427002,14.834346107479863,15.61510181427002,251.0,0.0,0.0,0.0,
35,35.0,35.0,35.0,35.0,35.0,2002-08-19 00:00:00+05:30,15.61510181427002,15.61510181427002,15.61510181427002,15.61510181427002,100.0,0.0,0.0,0.0,
36,36.0,36.0,36.0,36.0,36.0,2002-08-20 00:00:00+05:30,15.155833473173242,15.339540481567385,15.155833473173242,15.339540481567385,301.0,0.0,0.0,0.0,
37,37.0,37.0,37.0,37.0,37.0,2002-08-21 00:00:00+05:30,15.155832290649414,15.155832290649414,15.155832290649414,15.155832290649414,150.0,0.0,0.0,0.0,
38,38.0,38.0,38.0,38.0,38.0,2002-08-22 00:00:00+05:30,16.074369140550953,16.487709045410156,16.074369140550953,16.487709045410156,150.0,0.0,0.0,0.0,
39,39.0,39.0,39.0,39.0,39.0,2002-08-23 00:00:00+05:30,16.48770911626496,16.48770911626496,15.61510166880167,15.89066219329834,1020.0,0.0,0.0,0.0,
40,40.0,40.0,40.0,40.0,40.0,2002-08-26 00:00:00+05:30,16.304000005018963,16.304000005018963,15.431392669677734,15.431392669677734,200.0,0.0,0.0,0.0,
41,41.0,41.0,41.0,41.0,41.0,2002-08-27 00:00:00+05:30,15.20175815905515,15.20175815905515,15.155832290649414,15.155832290649414,838.0,0.0,0.0,0.0,
