,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-01-01 00:00:00+05:30,5.155003128402155,5.155003128402155,5.110563278198242,5.110563278198242,4000,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1996-01-02 00:00:00+05:30,5.155003635659638,5.199443066426614,5.06612392650596,5.112785816192627,24000,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1996-01-03 00:00:00+05:30,5.112786333648738,5.110564298314021,5.021685003974889,5.066124439239502,22000,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1996-01-04 00:00:00+05:30,5.021685269348772,5.021685269348772,4.932805970312762,4.983911514282227,46000,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1996-01-05 00:00:00+05:30,4.888365863738732,4.932805722933047,4.843926004544418,4.84837007522583,20000,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1996-01-08 00:00:00+05:30,4.848370143873436,4.8439260731291,4.799486637115479,4.799486637115479,24000,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1996-01-09 00:00:00+05:30,4.666166992567966,4.799486134260453,4.666166992567966,4.797264099121094,46000,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1996-01-10 00:00:00+05:30,4.797264482683643,4.843925952911377,4.710607224369335,4.843925952911377,10000,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1996-01-11 00:00:00+05:30,4.799485984947296,4.888365268707275,4.799485984947296,4.888365268707275,14000,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1996-01-12 00:00:00+05:30,4.8883655026804576,5.177223294678535,5.021684646606445,5.021684646606445,54000,0.0,0.0
