,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
0,0.0,0.0,0.0,0.0,0.0,2001-11-09 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,100.0,0.0,0.0,
1,1.0,1.0,1.0,1.0,1.0,2001-11-12 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
2,2.0,2.0,2.0,2.0,2.0,2001-11-13 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
3,3.0,3.0,3.0,3.0,3.0,2001-11-14 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
4,4.0,4.0,4.0,4.0,4.0,2001-11-15 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
5,5.0,5.0,5.0,5.0,5.0,2001-11-16 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
6,6.0,6.0,6.0,6.0,6.0,2001-11-19 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
7,7.0,7.0,7.0,7.0,7.0,2001-11-20 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
8,8.0,8.0,8.0,8.0,8.0,2001-11-21 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
9,9.0,9.0,9.0,9.0,9.0,2001-11-22 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
10,10.0,10.0,10.0,10.0,10.0,2001-11-23 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
11,11.0,11.0,11.0,11.0,11.0,2001-11-26 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
12,12.0,12.0,12.0,12.0,12.0,2001-11-27 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
13,13.0,13.0,13.0,13.0,13.0,2001-11-28 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
14,14.0,14.0,14.0,14.0,14.0,2001-11-29 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
15,15.0,15.0,15.0,15.0,15.0,2001-11-30 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
16,16.0,16.0,16.0,16.0,16.0,2001-12-03 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
17,17.0,17.0,17.0,17.0,17.0,2001-12-04 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
18,18.0,18.0,18.0,18.0,18.0,2001-12-05 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
19,19.0,19.0,19.0,19.0,19.0,2001-12-06 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
20,20.0,20.0,20.0,20.0,20.0,2001-12-07 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
21,21.0,21.0,21.0,21.0,21.0,2001-12-10 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
22,22.0,22.0,22.0,22.0,22.0,2001-12-11 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
23,23.0,23.0,23.0,23.0,23.0,2001-12-12 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
24,24.0,24.0,24.0,24.0,24.0,2001-12-13 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
25,25.0,25.0,25.0,25.0,25.0,2001-12-14 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
26,26.0,26.0,26.0,26.0,26.0,2001-12-17 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
27,27.0,27.0,27.0,27.0,27.0,2001-12-18 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
28,28.0,28.0,28.0,28.0,28.0,2001-12-19 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
29,29.0,29.0,29.0,29.0,29.0,2001-12-20 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
30,30.0,30.0,30.0,30.0,30.0,2001-12-21 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
31,31.0,31.0,31.0,31.0,31.0,2001-12-24 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
32,32.0,32.0,32.0,32.0,32.0,2001-12-25 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
33,33.0,33.0,33.0,33.0,33.0,2001-12-26 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
34,34.0,34.0,34.0,34.0,34.0,2001-12-27 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
35,35.0,35.0,35.0,35.0,35.0,2001-12-28 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
36,36.0,36.0,36.0,36.0,36.0,2001-12-31 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
37,37.0,37.0,37.0,37.0,37.0,2002-01-01 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
38,38.0,38.0,38.0,38.0,38.0,2002-01-02 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
39,39.0,39.0,39.0,39.0,39.0,2002-01-03 00:00:00+05:30,3.0702011585235596,3.0702011585235596,3.0702011585235596,3.0702011585235596,0.0,0.0,0.0,
