,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
0,0.0,0.0,0.0,0.0,0.0,2005-09-20 00:00:00+05:30,251.96795478796423,299.84186619767746,251.96795478796423,262.8865661621094,837464.0,0.0,0.0,
1,1.0,1.0,1.0,1.0,1.0,2005-09-21 00:00:00+05:30,261.62674286764934,261.62674286764934,211.65309535360393,223.32760620117188,222128.0,0.0,0.0,
2,2.0,2.0,2.0,2.0,2.0,2005-09-22 00:00:00+05:30,217.53235907778563,217.53235907778563,178.89726827632563,184.06260681152344,85300.0,0.0,0.0,
3,3.0,3.0,3.0,3.0,3.0,2005-09-23 00:00:00+05:30,188.13606039325845,188.13606039325845,151.43273331718834,168.1885986328125,230100.0,0.0,0.0,
4,4.0,4.0,4.0,4.0,4.0,2005-09-26 00:00:00+05:30,173.01800022745311,201.8263397216797,173.01800022745311,201.8263397216797,155100.0,0.0,0.0,
5,5.0,5.0,5.0,5.0,5.0,2005-09-27 00:00:00+05:30,210.89718787559215,226.77116424654935,205.77383422372068,216.31448364257812,320900.0,0.0,0.0,
6,6.0,6.0,6.0,6.0,6.0,2005-09-28 00:00:00+05:30,216.6924440191872,224.25148276404252,205.3538859019041,213.79481506347656,150900.0,0.0,0.0,
7,7.0,7.0,7.0,7.0,7.0,2005-09-29 00:00:00+05:30,207.45361864523665,215.76855612860277,201.57436629496675,203.128173828125,58700.0,0.0,0.0,
8,8.0,8.0,8.0,8.0,8.0,2005-09-30 00:00:00+05:30,209.1334074951692,209.1334074951692,184.77650461420575,196.9549560546875,109400.0,0.0,0.0,
9,9.0,9.0,9.0,9.0,9.0,2005-10-03 00:00:00+05:30,230.9706500230793,230.9706500230793,191.495666200953,194.519287109375,44000.0,0.0,0.0,
10,10.0,10.0,10.0,10.0,10.0,2005-10-04 00:00:00+05:30,168.06263525202723,198.0048228492748,167.97864080532327,189.5218963623047,23600.0,0.0,0.0,
11,11.0,11.0,11.0,11.0,11.0,2005-10-05 00:00:00+05:30,197.33290287669885,197.33290287669885,182.25682264501953,186.4142913818359,17700.0,0.0,0.0,
12,12.0,12.0,12.0,12.0,12.0,2005-10-06 00:00:00+05:30,177.34345518864674,182.25683584344677,176.37758307430337,177.51144409179688,23100.0,0.0,0.0,
13,13.0,13.0,13.0,13.0,13.0,2005-10-07 00:00:00+05:30,168.81852350363087,190.65574544937417,168.81852350363087,171.0442352294922,24100.0,0.0,0.0,
14,14.0,14.0,14.0,14.0,14.0,2005-10-10 00:00:00+05:30,176.3775626751781,178.64527163213705,170.07836400820747,171.5061798095703,13000.0,0.0,0.0,
15,15.0,15.0,15.0,15.0,15.0,2005-10-11 00:00:00+05:30,161.34348235287453,171.2962086828654,161.34348235287453,166.8447723388672,16100.0,0.0,0.0,
16,16.0,16.0,16.0,16.0,16.0,2005-10-13 00:00:00+05:30,164.66106141372654,167.9786369299423,164.61906419134343,167.51669311523438,6100.0,0.0,0.0,
17,17.0,17.0,17.0,17.0,17.0,2005-10-14 00:00:00+05:30,166.29884098063155,170.28833337789416,161.25948216303664,162.015380859375,9800.0,0.0,0.0,
18,18.0,18.0,18.0,18.0,18.0,2005-10-17 00:00:00+05:30,166.92875455004045,166.92875455004045,152.86054504708108,154.4143524169922,8700.0,0.0,0.0,
19,19.0,19.0,19.0,19.0,19.0,2005-10-18 00:00:00+05:30,155.2962399409554,155.2962399409554,151.18076858900028,151.30674743652344,8400.0,0.0,0.0,
20,20.0,20.0,20.0,20.0,20.0,2005-10-19 00:00:00+05:30,141.1860622479349,146.98132062037968,141.1860622479349,143.7477264404297,6500.0,0.0,0.0,
21,21.0,21.0,21.0,21.0,21.0,2005-10-20 00:00:00+05:30,142.86583232873363,148.5770955915727,139.63223852089604,141.56399536132812,10100.0,0.0,0.0,
22,22.0,22.0,22.0,22.0,22.0,2005-10-21 00:00:00+05:30,134.38291408150346,138.58238014655043,131.27531175651936,135.81072998046875,5000.0,0.0,0.0,
