,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,2017-07-27 00:00:00+05:30,0.8472219705581665,0.8472219705581665,0.8472219705581665,0.8472219705581665,180000,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,2017-07-28 00:00:00+05:30,0.8472219705581665,0.8472219705581665,0.8472219705581665,0.8472219705581665,0,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2017-07-31 00:00:00+05:30,0.8472219705581665,0.8472219705581665,0.8472219705581665,0.8472219705581665,0,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,2017-08-01 00:00:00+05:30,0.8472219705581665,0.8472219705581665,0.8472219705581665,0.8472219705581665,0,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,2017-08-02 00:00:00+05:30,0.8472219705581665,0.8472219705581665,0.8472219705581665,0.8472219705581665,0,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,2017-08-03 00:00:00+05:30,0.8472219705581665,0.8472219705581665,0.8472219705581665,0.8472219705581665,0,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,2017-08-04 00:00:00+05:30,0.8472219705581665,0.8472219705581665,0.8472219705581665,0.8472219705581665,0,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,2017-08-07 00:00:00+05:30,0.8472219705581665,0.8472219705581665,0.8472219705581665,0.8472219705581665,0,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,2017-08-08 00:00:00+05:30,0.8472219705581665,0.8472219705581665,0.8472219705581665,0.8472219705581665,0,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,2017-08-09 00:00:00+05:30,0.8472219705581665,0.8472219705581665,0.8472219705581665,0.8472219705581665,0,0.0,0.0
10,10.0,10.0,10.0,10.0,10.0,2017-08-10 00:00:00+05:30,0.8472219705581665,0.8472219705581665,0.8472219705581665,0.8472219705581665,0,0.0,0.0
11,11.0,11.0,11.0,11.0,11.0,2017-08-11 00:00:00+05:30,0.8472219705581665,0.8472219705581665,0.8472219705581665,0.8472219705581665,0,0.0,0.0
12,12.0,12.0,12.0,12.0,12.0,2017-08-14 00:00:00+05:30,0.8500000238418579,0.8505550026893616,0.8233330249786377,0.8494439721107483,1260000,0.0,0.0
13,13.0,13.0,13.0,13.0,13.0,2017-08-16 00:00:00+05:30,0.8500000238418579,0.8500000238418579,0.8488879799842834,0.8488879799842834,720000,0.0,0.0
14,14.0,14.0,14.0,14.0,14.0,2017-08-17 00:00:00+05:30,0.8488879799842834,0.8488879799842834,0.8488879799842834,0.8488879799842834,0,0.0,0.0
15,15.0,15.0,15.0,15.0,15.0,2017-08-18 00:00:00+05:30,0.8066660165786743,0.8066660165786743,0.8066660165786743,0.8066660165786743,180000,0.0,0.0
16,16.0,16.0,16.0,16.0,16.0,2017-08-21 00:00:00+05:30,0.8066660165786743,0.8066660165786743,0.8066660165786743,0.8066660165786743,0,0.0,0.0
17,17.0,17.0,17.0,17.0,17.0,2017-08-22 00:00:00+05:30,0.8066660165786743,0.8066660165786743,0.8066660165786743,0.8066660165786743,0,0.0,0.0
18,18.0,18.0,18.0,18.0,18.0,2017-08-23 00:00:00+05:30,0.8066660165786743,0.8066660165786743,0.8066660165786743,0.8066660165786743,0,0.0,0.0
19,19.0,19.0,19.0,19.0,19.0,2017-08-24 00:00:00+05:30,0.8277770280838013,0.8277770280838013,0.8277770280838013,0.8277770280838013,180000,0.0,0.0
20,20.0,20.0,20.0,20.0,20.0,2017-08-28 00:00:00+05:30,0.8455550074577332,0.8466659784317017,0.8455550074577332,0.8455550074577332,720000,0.0,0.0
21,21.0,21.0,21.0,21.0,21.0,2017-08-29 00:00:00+05:30,0.8111109733581543,0.8111109733581543,0.8111109733581543,0.8111109733581543,180000,0.0,0.0
22,22.0,22.0,22.0,22.0,22.0,2017-08-30 00:00:00+05:30,0.8111109733581543,0.8111109733581543,0.8111109733581543,0.8111109733581543,0,0.0,0.0
23,23.0,23.0,23.0,23.0,23.0,2017-08-31 00:00:00+05:30,0.8288879990577698,0.8333330154418945,0.8166660070419312,0.8166660070419312,1440000,0.0,0.0
24,24.0,24.0,24.0,24.0,24.0,2017-09-01 00:00:00+05:30,0.8288879990577698,0.8322219848632812,0.8166660070419312,0.8166660070419312,1440000,0.0,0.0
25,25.0,25.0,25.0,25.0,25.0,2017-09-04 00:00:00+05:30,0.8388879895210266,0.8388879895210266,0.8222219944000244,0.8233330249786377,900000,0.0,0.0
26,26.0,26.0,26.0,26.0,26.0,2017-09-05 00:00:00+05:30,0.8277770280838013,0.8411110043525696,0.8277770280838013,0.8411110043525696,1260000,0.0,0.0
27,27.0,27.0,27.0,27.0,27.0,2017-09-06 00:00:00+05:30,0.8333330154418945,0.8333330154418945,0.8333330154418945,0.8333330154418945,360000,0.0,0.0
28,28.0,28.0,28.0,28.0,28.0,2017-09-07 00:00:00+05:30,0.7833330035209656,0.8399999737739563,0.7833330035209656,0.8399999737739563,900000,0.0,0.0
29,29.0,29.0,29.0,29.0,29.0,2017-09-08 00:00:00+05:30,0.8333330154418945,0.8333330154418945,0.8333330154418945,0.8333330154418945,360000,0.0,0.0
