,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,0.0,1997-04-02 00:00:00+05:30,5.196893215179443,5.196893215179443,5.196893215179443,5.196893215179443,799,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1997-04-03 00:00:00+05:30,5.700674023020067,5.700674023020067,5.56810026498467,5.647644519805908,92799,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2.0,1997-04-04 00:00:00+05:30,5.939307081366045,6.026805840955148,5.838550541637509,6.02150297164917,264799,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,3.0,1997-04-07 00:00:00+05:30,6.026804812257561,6.026804812257561,5.846504049965392,5.875670433044434,131999,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,4.0,1997-04-08 00:00:00+05:30,5.875670433044434,5.875670433044434,5.875670433044434,5.875670433044434,0,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,5.0,1997-04-09 00:00:00+05:30,6.416573533930852,6.461648941040039,6.3635440239982115,6.461648941040039,365599,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,6.0,1997-04-10 00:00:00+05:30,6.416573918476714,6.88058256277845,6.1540779904119605,6.453694820404053,331199,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,7.0,1997-04-11 00:00:00+05:30,6.310514118075181,6.5756616511001384,6.230969858167694,6.321120262145996,188799,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,8.0,1997-04-14 00:00:00+05:30,6.321120262145996,6.321120262145996,6.321120262145996,6.321120262145996,0,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,9.0,1997-04-15 00:00:00+05:30,6.469604023960033,6.602177818875571,6.045367880230313,6.164684295654297,266399,0.0,0.0
10,10.0,10.0,10.0,10.0,10.0,10.0,1997-04-16 00:00:00+05:30,6.164684295654297,6.164684295654297,6.164684295654297,6.164684295654297,0,0.0,0.0
11,11.0,11.0,11.0,11.0,11.0,11.0,1997-04-17 00:00:00+05:30,6.379452079745356,6.562403699675397,6.257484063403332,6.464299201965332,607199,0.0,0.0
12,12.0,12.0,12.0,12.0,12.0,12.0,1997-04-18 00:00:00+05:30,6.464299201965332,6.464299201965332,6.464299201965332,6.464299201965332,0,0.0,0.0
13,13.0,13.0,13.0,13.0,13.0,13.0,1997-04-21 00:00:00+05:30,6.628690745608843,6.628690745608843,6.368846503064954,6.4828596115112305,49599,0.0,0.0
14,14.0,14.0,14.0,14.0,14.0,14.0,1997-04-22 00:00:00+05:30,6.496117853667666,6.496117853667666,6.260136694308572,6.268091201782227,102399,0.0,0.0
15,15.0,15.0,15.0,15.0,15.0,15.0,1997-04-23 00:00:00+05:30,6.533237232383999,6.533237232383999,6.326422109142255,6.416572093963623,366399,0.0,0.0
16,16.0,16.0,16.0,16.0,16.0,16.0,1997-04-24 00:00:00+05:30,6.177941302734859,7.0582319761590435,6.177941302734859,6.930960655212402,451199,0.0,0.0
17,17.0,17.0,17.0,17.0,17.0,17.0,1997-04-25 00:00:00+05:30,7.039669474196584,7.622993983521328,6.973382598136954,7.426784992218018,495199,0.0,0.0
18,18.0,18.0,18.0,18.0,18.0,18.0,1997-04-28 00:00:00+05:30,7.424135074202119,7.795342475245149,7.424135074202119,7.744964599609375,1503999,0.0,0.0
19,19.0,19.0,19.0,19.0,19.0,19.0,1997-04-29 00:00:00+05:30,7.7714763507761875,7.827156670692027,7.5699633078301805,7.694582939147949,332799,0.0,0.0
20,20.0,20.0,20.0,20.0,20.0,20.0,1997-04-30 00:00:00+05:30,8.219578442145787,8.46351371292384,7.914658746798614,8.087004661560059,864799,0.0,0.0
21,21.0,21.0,21.0,21.0,21.0,21.0,1997-05-01 00:00:00+05:30,8.087004661560059,8.087004661560059,8.087004661560059,8.087004661560059,0,0.0,0.0
22,22.0,22.0,22.0,22.0,22.0,22.0,1997-05-02 00:00:00+05:30,8.010111377541493,8.094958104698616,7.729054823782739,7.82715892791748,445599,0.0,0.0
23,23.0,23.0,23.0,23.0,23.0,23.0,1997-05-05 00:00:00+05:30,7.424131979296106,7.77943021645476,7.3711024882773,7.625644207000732,164799,0.0,0.0
24,24.0,24.0,24.0,24.0,24.0,24.0,1997-05-06 00:00:00+05:30,7.636250456146552,7.7688241785478995,6.875276965896503,7.111258029937744,1380799,0.0,0.0
25,25.0,25.0,25.0,25.0,25.0,25.0,1997-05-07 00:00:00+05:30,7.318074520817293,7.824507236480713,7.052927010521882,7.824507236480713,1426399,0.0,0.0
26,26.0,26.0,26.0,26.0,26.0,26.0,1997-05-08 00:00:00+05:30,7.943826839978024,8.208974457878998,7.835116154805362,7.861630916595459,890399,0.0,0.0
27,27.0,27.0,27.0,27.0,27.0,27.0,1997-05-09 00:00:00+05:30,7.941172385684213,7.951778124805738,7.689282238009376,7.872233867645264,146399,0.0,0.0
28,28.0,28.0,28.0,28.0,28.0,28.0,1997-05-12 00:00:00+05:30,7.7423122542445695,7.901400779074997,7.535496686465365,7.585874557495117,254399,0.0,0.0
29,29.0,29.0,29.0,29.0,29.0,29.0,1997-05-13 00:00:00+05:30,7.455952760354695,7.726403588431677,7.318075708949543,7.5275421142578125,511999,0.0,0.0
30,30.0,30.0,30.0,30.0,30.0,30.0,1997-05-14 00:00:00+05:30,7.848369911278723,7.954428909460466,7.591176517021618,7.840415000915527,544799,0.0,0.0
31,31.0,31.0,31.0,31.0,31.0,31.0,1997-05-15 00:00:00+05:30,7.896098618244809,8.060490440755135,7.768828104096696,7.941174030303955,449599,0.0,0.0
32,32.0,32.0,32.0,32.0,32.0,32.0,1997-05-16 00:00:00+05:30,7.951778843198245,7.954430480509692,7.848371461380636,7.8907952308654785,185599,0.0,0.0
33,33.0,33.0,33.0,33.0,33.0,33.0,1997-05-19 00:00:00+05:30,7.954432526937374,8.044582554556646,7.874888242126316,7.904054641723633,266399,0.0,0.0
34,34.0,34.0,34.0,34.0,34.0,34.0,1997-05-20 00:00:00+05:30,7.909353410207881,7.909353410207881,7.530192011067566,7.630948543548584,395999,0.0,0.0
35,35.0,35.0,35.0,35.0,35.0,35.0,1997-05-21 00:00:00+05:30,7.795342341408511,7.901401365838141,7.644207907929832,7.686631679534912,136799,0.0,0.0
36,36.0,36.0,36.0,36.0,36.0,36.0,1997-05-22 00:00:00+05:30,7.737006461806551,7.737006461806551,7.61238683424603,7.625644207000732,19999,0.0,0.0
37,37.0,37.0,37.0,37.0,37.0,37.0,1997-05-23 00:00:00+05:30,7.633600054393408,7.686630366717193,7.450648430332264,7.559359073638916,76799,0.0,0.0
38,38.0,38.0,38.0,38.0,38.0,38.0,1997-05-26 00:00:00+05:30,7.490420271793845,7.506329283967138,6.949519522063672,7.135122776031494,206399,0.0,0.0
39,39.0,39.0,39.0,39.0,39.0,39.0,1997-05-27 00:00:00+05:30,7.0184586850740525,7.158986552420631,6.734750099496484,6.952171802520752,204799,0.0,0.0
40,40.0,40.0,40.0,40.0,40.0,40.0,1997-05-28 00:00:00+05:30,7.212016644885748,7.530193707013158,7.058231388523945,7.466558456420898,598399,0.0,0.0
