,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,2009-02-19 00:00:00+05:30,0.800000011920929,0.800000011920929,0.75,0.7599999904632568,54790,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,2009-02-20 00:00:00+05:30,0.7900000214576721,0.7649999856948853,0.7250000238418579,0.7300000190734863,107030,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2009-02-24 00:00:00+05:30,0.7300000190734863,0.7350000143051147,0.6949999928474426,0.6949999928474426,124820,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,2009-02-25 00:00:00+05:30,0.7200000286102295,0.7149999737739563,0.6600000262260437,0.6600000262260437,141580,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,2009-02-26 00:00:00+05:30,0.6499999761581421,0.675000011920929,0.6349999904632568,0.6399999856948853,27000,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,2009-02-27 00:00:00+05:30,0.6299999952316284,0.675000011920929,0.6150000095367432,0.6399999856948853,81190,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,2009-03-02 00:00:00+05:30,0.6349999904632568,0.6499999761581421,0.6100000143051147,0.6100000143051147,19890,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,2009-03-03 00:00:00+05:30,0.6000000238418579,0.6000000238418579,0.5799999833106995,0.5799999833106995,144070,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,2009-03-04 00:00:00+05:30,0.5569999814033508,0.5950000286102295,0.5550000071525574,0.5550000071525574,24180,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,2009-03-05 00:00:00+05:30,0.4560000002384186,0.5450000166893005,0.5299999713897705,0.5299999713897705,20130,0.0,0.0
10,10.0,10.0,10.0,10.0,10.0,2009-03-06 00:00:00+05:30,0.4790000021457672,0.5049999952316284,0.5049999952316284,0.5049999952316284,15000,0.0,0.0
11,11.0,11.0,11.0,11.0,11.0,2009-03-09 00:00:00+05:30,0.4560000002384186,0.4799999892711639,0.4799999892711639,0.4799999892711639,20130,0.0,0.0
12,12.0,12.0,12.0,12.0,12.0,2009-03-12 00:00:00+05:30,0.4560000002384186,0.4650000035762787,0.4600000083446502,0.4600000083446502,20130,0.0,0.0
13,13.0,13.0,13.0,13.0,13.0,2009-03-13 00:00:00+05:30,0.4339999854564667,0.449999988079071,0.4399999976158142,0.449999988079071,46250,0.0,0.0
14,14.0,14.0,14.0,14.0,14.0,2009-03-16 00:00:00+05:30,0.4250000119209289,0.449999988079071,0.4300000071525574,0.4300000071525574,46000,0.0,0.0
15,15.0,15.0,15.0,15.0,15.0,2009-03-17 00:00:00+05:30,0.4300000071525574,0.4550000131130218,0.4149999916553497,0.4300000071525574,98230,0.0,0.0
16,16.0,16.0,16.0,16.0,16.0,2009-03-18 00:00:00+05:30,0.4550000131130218,0.4550000131130218,0.4300000071525574,0.4550000131130218,45550,0.0,0.0
17,17.0,17.0,17.0,17.0,17.0,2009-03-19 00:00:00+05:30,0.4799999892711639,0.4799999892711639,0.4749999940395355,0.4799999892711639,14580,0.0,0.0
18,18.0,18.0,18.0,18.0,18.0,2009-03-20 00:00:00+05:30,0.5,0.5049999952316284,0.5,0.5049999952316284,60420,0.0,0.0
19,19.0,19.0,19.0,19.0,19.0,2009-03-23 00:00:00+05:30,0.4799999892711639,0.5299999713897705,0.4799999892711639,0.5249999761581421,44190,0.0,0.0
20,20.0,20.0,20.0,20.0,20.0,2009-03-24 00:00:00+05:30,0.5049999952316284,0.5350000262260437,0.5,0.5099999904632568,209440,0.0,0.0
21,21.0,21.0,21.0,21.0,21.0,2009-03-25 00:00:00+05:30,0.5099999904632568,0.5350000262260437,0.4850000143051147,0.5049999952316284,44730,0.0,0.0
22,22.0,22.0,22.0,22.0,22.0,2009-03-26 00:00:00+05:30,0.5249999761581421,0.5249999761581421,0.4799999892711639,0.5149999856948853,60420,0.0,0.0
23,23.0,23.0,23.0,23.0,23.0,2009-03-27 00:00:00+05:30,0.5,0.5299999713897705,0.5,0.5249999761581421,3950,0.0,0.0
24,24.0,24.0,24.0,24.0,24.0,2009-03-30 00:00:00+05:30,0.5,0.5249999761581421,0.5,0.5,3950,0.0,0.0
25,25.0,25.0,25.0,25.0,25.0,2009-03-31 00:00:00+05:30,0.4749999940395355,0.5199999809265137,0.4749999940395355,0.4950000047683716,29360,0.0,0.0
26,26.0,26.0,26.0,26.0,26.0,2009-04-01 00:00:00+05:30,0.4900000095367431,0.5149999856948853,0.4799999892711639,0.5049999952316284,30020,0.0,0.0
27,27.0,27.0,27.0,27.0,27.0,2009-04-02 00:00:00+05:30,0.5,0.5249999761581421,0.5,0.5049999952316284,73010,0.0,0.0
28,28.0,28.0,28.0,28.0,28.0,2009-04-06 00:00:00+05:30,0.5049999952316284,0.5249999761581421,0.5049999952316284,0.5249999761581421,28540,0.0,0.0
29,29.0,29.0,29.0,29.0,29.0,2009-04-08 00:00:00+05:30,0.5149999856948853,0.5550000071525574,0.5,0.5099999904632568,124460,0.0,0.0
30,30.0,30.0,30.0,30.0,30.0,2009-04-09 00:00:00+05:30,0.5,0.5400000214576721,0.5,0.5049999952316284,39090,0.0,0.0
31,31.0,31.0,31.0,31.0,31.0,2009-04-13 00:00:00+05:30,0.5,0.5299999713897705,0.5,0.5249999761581421,49980,0.0,0.0
32,32.0,32.0,32.0,32.0,32.0,2009-04-15 00:00:00+05:30,0.5149999856948853,0.5550000071525574,0.5149999856948853,0.5550000071525574,49980,0.0,0.0
33,33.0,33.0,33.0,33.0,33.0,2009-04-16 00:00:00+05:30,0.574999988079071,0.5849999785423279,0.5299999713897705,0.550000011920929,158870,0.0,0.0
34,34.0,34.0,34.0,34.0,34.0,2009-04-17 00:00:00+05:30,0.5249999761581421,0.5799999833106995,0.5249999761581421,0.550000011920929,44960,0.0,0.0
35,35.0,35.0,35.0,35.0,35.0,2009-04-20 00:00:00+05:30,0.550000011920929,0.5799999833106995,0.550000011920929,0.5649999976158142,15150,0.0,0.0
36,36.0,36.0,36.0,36.0,36.0,2009-04-21 00:00:00+05:30,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.5400000214576721,17210,0.0,0.0
37,37.0,37.0,37.0,37.0,37.0,2009-04-22 00:00:00+05:30,0.5400000214576721,0.5400000214576721,0.5149999856948853,0.5149999856948853,35960,0.0,0.0
38,38.0,38.0,38.0,38.0,38.0,2009-04-23 00:00:00+05:30,0.5199999809265137,0.5400000214576721,0.5049999952316284,0.5400000214576721,16050,0.0,0.0
39,39.0,39.0,39.0,39.0,39.0,2009-04-24 00:00:00+05:30,0.550000011920929,0.550000011920929,0.5149999856948853,0.5299999713897705,0,0.0,0.0
40,40.0,40.0,40.0,40.0,40.0,2009-04-27 00:00:00+05:30,0.550000011920929,0.5550000071525574,0.5099999904632568,0.5400000214576721,85860,0.0,0.0
41,41.0,41.0,41.0,41.0,41.0,2009-04-28 00:00:00+05:30,0.5199999809265137,0.5699999928474426,0.5149999856948853,0.5199999809265137,83290,0.0,0.0
42,42.0,42.0,42.0,42.0,42.0,2009-04-29 00:00:00+05:30,0.5,0.550000011920929,0.5,0.5199999809265137,19950,0.0,0.0
43,43.0,43.0,43.0,43.0,43.0,2009-05-04 00:00:00+05:30,0.4950000047683716,0.550000011920929,0.4950000047683716,0.5299999713897705,0,0.0,0.0
44,44.0,44.0,44.0,44.0,44.0,2009-05-05 00:00:00+05:30,0.5400000214576721,0.5600000023841858,0.5099999904632568,0.550000011920929,0,0.0,0.0
45,45.0,45.0,45.0,45.0,45.0,2009-05-06 00:00:00+05:30,0.5799999833106995,0.5799999833106995,0.5249999761581421,0.5550000071525574,0,0.0,0.0
46,46.0,46.0,46.0,46.0,46.0,2009-05-07 00:00:00+05:30,0.5699999928474426,0.574999988079071,0.5350000262260437,0.5649999976158142,0,0.0,0.0
47,47.0,47.0,47.0,47.0,47.0,2009-05-08 00:00:00+05:30,0.5699999928474426,0.5699999928474426,0.5199999809265137,0.5649999976158142,15600,0.0,0.0
48,48.0,48.0,48.0,48.0,48.0,2009-05-11 00:00:00+05:30,0.550000011920929,0.5799999833106995,0.5149999856948853,0.550000011920929,74100,0.0,0.0
49,49.0,49.0,49.0,49.0,49.0,2009-05-12 00:00:00+05:30,0.5099999904632568,0.574999988079071,0.5,0.5550000071525574,0,0.0,0.0
50,50.0,50.0,50.0,50.0,50.0,2009-05-13 00:00:00+05:30,0.5699999928474426,0.5699999928474426,0.5199999809265137,0.550000011920929,272960,0.0,0.0
51,51.0,51.0,51.0,51.0,51.0,2009-05-14 00:00:00+05:30,0.5400000214576721,0.5600000023841858,0.5249999761581421,0.5299999713897705,44170,0.0,0.0
52,52.0,52.0,52.0,52.0,52.0,2009-05-15 00:00:00+05:30,0.5199999809265137,0.550000011920929,0.5099999904632568,0.5149999856948853,67180,0.0,0.0
53,53.0,53.0,53.0,53.0,53.0,2009-05-19 00:00:00+05:30,0.5099999904632568,0.5649999976158142,0.4900000095367431,0.5149999856948853,0,0.0,0.0
54,54.0,54.0,54.0,54.0,54.0,2009-05-20 00:00:00+05:30,0.5149999856948853,0.5199999809265137,0.4900000095367431,0.5049999952316284,518080,0.0,0.0
55,55.0,55.0,55.0,55.0,55.0,2009-05-21 00:00:00+05:30,0.5249999761581421,0.5400000214576721,0.5,0.5400000214576721,404370,0.0,0.0
56,56.0,56.0,56.0,56.0,56.0,2009-05-22 00:00:00+05:30,0.5450000166893005,0.5649999976158142,0.5199999809265137,0.5550000071525574,101220,0.0,0.0
57,57.0,57.0,57.0,57.0,57.0,2009-05-25 00:00:00+05:30,0.5799999833106995,0.6150000095367432,0.5600000023841858,0.6150000095367432,147500,0.0,0.0
