,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-07-01 00:00:00+05:30,3.615115800673572,3.6637809421937737,3.568189066944408,3.65856671333313,5700,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2002-07-02 00:00:00+05:30,3.649876353052489,3.884511327763831,3.6342339993047914,3.8341081142425537,23320,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2002-07-03 00:00:00+05:30,3.8393226214823337,3.971413434108967,3.814990216776216,3.853226900100708,26820,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2002-07-04 00:00:00+05:30,3.964459826424245,3.980102176168246,3.8758199550429207,3.9001526832580566,11580,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2002-07-05 00:00:00+05:30,3.910582558112344,4.014864825962845,3.8932021248865625,3.9835801124572754,13920,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2002-07-08 00:00:00+05:30,4.032243897378564,4.171286653217516,3.9974830426667856,4.127835750579834,20340,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2002-07-09 00:00:00+05:30,4.084384927169012,4.173024810049766,3.9974831202079697,4.08090877532959,25560,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2002-07-10 00:00:00+05:30,4.136525847810383,4.136525847810383,3.94534213912906,3.952294111251831,6420,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2002-07-11 00:00:00+05:30,4.119145891071605,4.119145891071605,3.875820559967151,3.9210095405578618,6120,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2002-07-12 00:00:00+05:30,3.738515008029315,3.910580510720537,3.738515008029315,3.884510040283203,4320,0.0,0.0
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2002-07-15 00:00:00+05:30,3.861916822433177,3.861916822433177,3.73677831899889,3.748944520950317,2980,0.0,0.0
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2002-07-16 00:00:00+05:30,3.7367774755105208,3.816726974004143,3.7367774755105208,3.78022837638855,2360,0.0,0.0
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2002-07-17 00:00:00+05:30,3.738515333766881,3.741991485195808,3.649875461353524,3.6637797355651855,8500,0.0,0.0
13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,2002-07-18 00:00:00+05:30,3.649876653256785,3.771539340967006,3.649876653256785,3.743730783462525,7020,0.0,0.0
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2002-07-19 00:00:00+05:30,3.75415832100379,3.841060132455248,3.75415832100379,3.81672739982605,2340,0.0,0.0
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,2002-07-22 00:00:00+05:30,3.684636502667997,3.7367774507748575,3.632495223057073,3.64639949798584,5400,0.0,0.0
16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2002-07-23 00:00:00+05:30,3.597735077316241,3.962722415199952,3.597735077316241,3.88798713684082,12720,0.0,0.0
17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,2002-07-24 00:00:00+05:30,3.860179037401372,4.032244948420766,3.8462747581931978,3.974889755249023,21640,0.0,0.0
18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,2002-07-25 00:00:00+05:30,3.997483818584205,4.0809094882806205,3.91058199644107,3.950556755065918,15400,0.0,0.0
19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2002-07-26 00:00:00+05:30,3.94534239858016,3.94534239858016,3.667256533796272,3.705493211746216,9620,0.0,0.0
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2002-07-29 00:00:00+05:30,3.632494387424995,3.745466636670694,3.6151139648862753,3.677683353424072,5860,0.0,0.0
21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,2002-07-30 00:00:00+05:30,3.754158239822272,3.754158239822272,3.620329373520015,3.674208402633667,8360,0.0,0.0
22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,2002-07-31 00:00:00+05:30,3.649876843017827,3.73677867261349,3.6151159785778937,3.7263505458831774,4280,0.0,0.0
23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2002-08-01 00:00:00+05:30,3.7193968925840544,3.8010847949651465,3.7193968925840544,3.731563091278076,10560,0.0,0.0
24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,2002-08-02 00:00:00+05:30,3.66030379714405,3.8062988506145534,3.66030379714405,3.78022837638855,4580,0.0,0.0
25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,2002-08-05 00:00:00+05:30,3.823680311559285,3.849750792837267,3.7367784862965743,3.788919448852539,20160,0.0,0.0
26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,2002-08-06 00:00:00+05:30,3.8062990545160695,3.924485564276151,3.8062990545160695,3.898415088653565,9660,0.0,0.0
27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,2002-08-07 00:00:00+05:30,3.915795388445989,3.973150565545546,3.8810345344142254,3.927961587905884,5440,0.0,0.0
28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,2002-08-08 00:00:00+05:30,3.893201275697907,3.960984917343008,3.893201275697907,3.936652183532715,6300,0.0,0.0
29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,2002-08-09 00:00:00+05:30,3.893200961238951,3.9383899415176713,3.893200961238951,3.931437969207764,2440,0.0,0.0
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2002-08-12 00:00:00+05:30,3.936651517779475,3.9609842474746975,3.927961470283792,3.9540319442749023,2240,0.0,0.0
31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,2002-08-13 00:00:00+05:30,3.910581103509662,4.049623854588378,3.903628800203692,4.020077228546143,3820,0.0,0.0
32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,2002-08-14 00:00:00+05:30,4.049624152163142,4.067004580201149,3.964460419431413,4.033981800079346,2140,0.0,0.0
33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,2002-08-15 00:00:00+05:30,4.033981800079346,4.033981800079346,4.033981800079346,4.033981800079346,0,0.0,0.0
34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,2002-08-16 00:00:00+05:30,3.997483015060425,4.032243869532146,3.971412539958672,3.997483015060425,2840,0.0,0.0
35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,2002-08-19 00:00:00+05:30,4.032243759331589,4.049623854588378,4.016601408397225,4.020077228546143,1480,0.0,0.0
36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,2002-08-20 00:00:00+05:30,4.234678355491587,4.255028605214935,4.186577989784864,4.221728324890137,5920,0.35,0.0
37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,2002-08-21 00:00:00+05:30,4.236528228307733,4.236528228307733,4.158827695174496,4.171777725219727,1060,0.0,0.0
38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,2002-08-22 00:00:00+05:30,4.171778932331272,4.206929276097606,4.145878864746582,4.14772891998291,1220,0.0,0.0
39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,2002-08-23 00:00:00+05:30,4.127378558922107,4.18102910080771,4.127378558922107,4.175478935241699,2040,0.0,0.0
40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,2002-08-26 00:00:00+05:30,4.25317881600089,4.25317881600089,4.181028439366704,4.182878494262695,3760,0.0,0.0
41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,2002-08-27 00:00:00+05:30,4.164378829207565,4.2328291047785696,4.164378829207565,4.19952917098999,1380,0.0,0.0
42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,2002-08-28 00:00:00+05:30,4.181028337629676,4.234678516860374,4.181028337629676,4.210628509521484,1820,0.0,0.0
43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,2002-08-29 00:00:00+05:30,4.181028795376217,4.243929255748237,4.181028795376217,4.225429058074951,3660,0.0,0.0
44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,2002-08-30 00:00:00+05:30,4.181028264790267,4.218028302579494,4.181028264790267,4.208778381347656,2420,0.0,0.0
45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,2002-09-02 00:00:00+05:30,4.199530085266,4.236530137373649,4.195829974196631,4.229130268096924,1800,0.0,0.0
46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,2002-09-03 00:00:00+05:30,4.164378803766816,4.164378803766816,4.107028506475698,4.1107282638549805,1660,0.0,0.0
47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,2002-09-04 00:00:00+05:30,4.162528991699219,4.162528991699219,4.116278669569227,4.162528991699219,580,0.0,0.0
48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,2002-09-05 00:00:00+05:30,4.144028098769287,4.181028491426024,4.09407767454126,4.156978130340576,1780,0.0,0.0
49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,2002-09-06 00:00:00+05:30,4.094079142740302,4.199530193769785,4.070029125892048,4.112579345703125,21560,0.0,0.0
50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2002-09-09 00:00:00+05:30,4.071877619969341,4.160678136702772,4.053377424101072,4.108877658843994,4200,0.0,0.0
51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,2002-09-10 00:00:00+05:30,4.108877658843994,4.108877658843994,4.108877658843994,4.108877658843994,0,0.0,0.0
52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,2002-09-11 00:00:00+05:30,4.053377039013105,4.107027566647871,4.053377039013105,4.095927238464356,2200,0.0,0.0
53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,2002-09-12 00:00:00+05:30,4.070028523649,4.099628702864763,4.049678268114925,4.075578689575195,2100,0.0,0.0
54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,2002-09-13 00:00:00+05:30,4.042278781455033,4.088529109954834,3.999728563922096,4.088529109954834,1120,0.0,0.0
55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,2002-09-16 00:00:00+05:30,4.051526743001877,4.118127296688747,4.049676688414816,4.086677074432373,1520,0.0,0.0
56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2002-09-17 00:00:00+05:30,4.060777643593134,4.144027995707518,4.051527369228056,4.108877658843994,4120,0.0,0.0
57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,2002-09-18 00:00:00+05:30,4.068177487800891,4.125527777100733,4.055227456623044,4.105177879333496,6260,0.0,0.0
58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,2002-09-19 00:00:00+05:30,4.045978510359433,4.125528771463062,4.045978510359433,4.075578689575195,3480,0.0,0.0
59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,2002-09-20 00:00:00+05:30,4.042278656223103,4.073728892743103,4.042278656223103,4.070028781890869,1720,0.0,0.0
60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,2002-09-23 00:00:00+05:30,4.042277555131328,4.1255279094577375,4.040427500209154,4.123678207397461,1360,0.0,0.0
61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,2002-09-24 00:00:00+05:30,4.088528103872571,4.105178246264285,3.9849274923278393,3.9960274696350098,6380,0.0,0.0
62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,2002-09-25 00:00:00+05:30,3.97752737601278,4.07002801266424,3.97752737601278,4.062627792358398,840,0.0,0.0
63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,2002-09-26 00:00:00+05:30,4.068177538956771,4.107027985840726,4.055227507616082,4.079277515411377,680,0.0,0.0
64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,2002-09-27 00:00:00+05:30,4.070027901364512,4.071877956390381,4.060777979097087,4.071877956390381,960,0.0,0.0
65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,2002-09-30 00:00:00+05:30,4.088528722551597,4.11627884644965,3.997878129624907,4.014528274536133,1620,0.0,0.0
66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,2002-10-01 00:00:00+05:30,3.9960270966372633,4.047827221143536,3.9960270966372633,4.044127464294434,760,0.0,0.0
67,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,2002-10-02 00:00:00+05:30,4.044127464294434,4.044127464294434,4.044127464294434,4.044127464294434,0,0.0,0.0
68,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,2002-10-03 00:00:00+05:30,4.034877850115278,4.051527993676765,4.03302779495712,4.0367279052734375,900,0.0,0.0
69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,2002-10-04 00:00:00+05:30,4.016377980835739,4.107028926711373,4.016377980835739,4.03302812576294,1720,0.0,0.0
70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,2002-10-07 00:00:00+05:30,4.05152662012115,4.0533766746521,4.038576591266322,4.0533766746521,1000,0.0,0.0
71,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,2002-10-08 00:00:00+05:30,4.134778580697669,4.134778580697669,4.005277546618325,4.0607781410217285,820,0.0,0.0
72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,2002-10-09 00:00:00+05:30,4.051527976989746,4.070028175633194,4.042278054098992,4.051527976989746,940,0.0,0.0
73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,2002-10-10 00:00:00+05:30,4.088528374276642,4.095928242016857,4.016377634853389,4.051527976989746,1140,0.0,0.0
74,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,2002-10-11 00:00:00+05:30,4.125527918054207,4.140328004600534,4.033027288924185,4.0663275718688965,3160,0.0,0.0
75,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,2002-10-14 00:00:00+05:30,4.036728489944752,4.129229144078636,4.036728489944752,4.070028781890869,1220,0.0,0.0
76,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,2002-10-15 00:00:00+05:30,4.070028781890869,4.070028781890869,4.070028781890869,4.070028781890869,0,0.0,0.0
77,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,2002-10-16 00:00:00+05:30,4.105178443745482,4.105178443745482,4.003427529472248,4.049677848815918,340,0.0,0.0
78,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,2002-10-17 00:00:00+05:30,3.885027229590013,4.084828615854449,3.885027229590013,4.03302812576294,520,0.0,0.0
79,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,2002-10-18 00:00:00+05:30,3.947926036420708,4.070026812568827,3.947926036420708,4.0533766746521,1360,0.0,0.0
80,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2002-10-21 00:00:00+05:30,4.121829294376057,4.121829294376057,4.042278674993601,4.0552287101745605,480,0.0,0.0
81,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,2002-10-22 00:00:00+05:30,4.088528983290044,4.088528983290044,3.996028329156161,4.070028781890869,2080,0.0,0.0
82,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,2002-10-23 00:00:00+05:30,4.016377895962942,4.058928461467718,3.722226165142916,3.777726411819458,6140,0.0,0.0
83,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,2002-10-24 00:00:00+05:30,3.885026995158248,3.977527637900111,3.885026995158248,3.971977472305298,2040,0.0,0.0
84,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,2002-10-25 00:00:00+05:30,3.885027229590013,4.047828215380232,3.885027229590013,4.03302812576294,2240,0.0,0.0
85,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,2002-10-28 00:00:00+05:30,4.020077688964107,4.040427942473649,4.014527876452002,4.034877777099609,1360,0.0,0.0
86,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,2002-10-29 00:00:00+05:30,4.031178676528395,4.105179129263103,3.986778052025578,4.070028781890869,4080,0.0,0.0
87,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,2002-10-30 00:00:00+05:30,4.1255278289777735,4.1255278289777735,4.051527397843917,4.079277515411377,1560,0.0,0.0
88,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,2002-10-31 00:00:00+05:30,4.0885273725371984,4.116277487272281,4.0885273725371984,4.095927238464356,480,0.0,0.0
89,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,2002-11-01 00:00:00+05:30,4.160679732261656,4.160679732261656,4.09222944001984,4.112579345703125,1240,0.0,0.0
90,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,2002-11-04 00:00:00+05:30,4.070027752774575,4.160678328561126,4.070027752774575,4.144028186798096,11260,0.0,0.0
91,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,2002-11-05 00:00:00+05:30,4.160678328561126,4.160678328561126,4.131078154951718,4.144028186798096,240,0.0,0.0
92,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,2002-11-06 00:00:00+05:30,4.144028186798096,4.144028186798096,4.144028186798096,4.144028186798096,0,0.0,0.0
93,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,2002-11-07 00:00:00+05:30,4.1625286291512165,4.23652906754152,4.11257820091454,4.195828914642334,3740,0.0,0.0
