,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
0,0.0,0.0,0.0,0.0,0.0,2008-01-25 00:00:00+05:30,79.38516235351562,79.38516235351562,79.38516235351562,79.38516235351562,5400.0,0.0,0.0,
1,1.0,1.0,1.0,1.0,1.0,2008-01-28 00:00:00+05:30,95.30077362060548,95.30077362060548,95.30077362060548,95.30077362060548,1950.0,0.0,0.0,
2,2.0,2.0,2.0,2.0,2.0,2008-01-29 00:00:00+05:30,114.3995132446289,114.3995132446289,114.3995132446289,114.3995132446289,1600.0,0.0,0.0,
3,3.0,3.0,3.0,3.0,3.0,2008-01-30 00:00:00+05:30,137.30836486816406,137.30836486816406,137.30836486816406,137.30836486816406,2500.0,0.0,0.0,
4,4.0,4.0,4.0,4.0,4.0,2008-01-31 00:00:00+05:30,164.79898071289062,164.79898071289062,164.79898071289062,164.79898071289062,1000.0,0.0,0.0,
5,5.0,5.0,5.0,5.0,5.0,2008-02-01 00:00:00+05:30,197.7876892089844,197.7876892089844,197.7876892089844,197.7876892089844,1350.0,0.0,0.0,
6,6.0,6.0,6.0,6.0,6.0,2008-02-04 00:00:00+05:30,237.38380432128903,237.38380432128903,237.38380432128903,237.38380432128903,525.0,0.0,0.0,
7,7.0,7.0,7.0,7.0,7.0,2008-02-05 00:00:00+05:30,261.1607666015625,261.1607666015625,261.1607666015625,261.1607666015625,223.0,0.0,0.0,
8,8.0,8.0,8.0,8.0,8.0,2008-02-06 00:00:00+05:30,287.3009338378906,287.3009338378906,287.3009338378906,287.3009338378906,3500.0,0.0,0.0,
9,9.0,9.0,9.0,9.0,9.0,2008-02-07 00:00:00+05:30,316.0455017089844,316.0455017089844,316.0455017089844,316.0455017089844,900.0,0.0,0.0,
10,10.0,10.0,10.0,10.0,10.0,2008-02-08 00:00:00+05:30,331.8647155761719,331.8647155761719,331.8647155761719,331.8647155761719,186485.0,0.0,0.0,
11,11.0,11.0,11.0,11.0,11.0,2008-02-11 00:00:00+05:30,348.45550537109375,348.45550537109375,348.45550537109375,348.45550537109375,146.0,0.0,0.0,
12,12.0,12.0,12.0,12.0,12.0,2008-02-12 00:00:00+05:30,365.9144592285156,365.9144592285156,365.9144592285156,365.9144592285156,18435.0,0.0,0.0,
13,13.0,13.0,13.0,13.0,13.0,2008-02-13 00:00:00+05:30,384.2415466308594,384.2415466308594,384.2415466308594,384.2415466308594,48526.0,0.0,0.0,
14,14.0,14.0,14.0,14.0,14.0,2008-02-14 00:00:00+05:30,403.4849853515625,403.4849853515625,403.4849853515625,403.4849853515625,450.0,0.0,0.0,
15,15.0,15.0,15.0,15.0,15.0,2008-02-15 00:00:00+05:30,423.6930236816406,423.6930236816406,423.6930236816406,423.6930236816406,4850.0,0.0,0.0,
16,16.0,16.0,16.0,16.0,16.0,2008-02-18 00:00:00+05:30,444.9137573242187,444.9137573242187,444.9137573242187,444.9137573242187,700.0,0.0,0.0,
17,17.0,17.0,17.0,17.0,17.0,2008-02-19 00:00:00+05:30,467.1956481933594,467.1956481933594,467.1956481933594,467.1956481933594,675.0,0.0,0.0,
18,18.0,18.0,18.0,18.0,18.0,2008-02-20 00:00:00+05:30,490.5867919921875,490.5867919921875,490.5867919921875,490.5867919921875,1126.0,0.0,0.0,
19,19.0,19.0,19.0,19.0,19.0,2008-02-21 00:00:00+05:30,515.1353759765625,515.1353759765625,515.1353759765625,515.1353759765625,604.0,0.0,0.0,
20,20.0,20.0,20.0,20.0,20.0,2008-02-22 00:00:00+05:30,540.1662725005573,540.8897094726562,540.1662725005573,540.8897094726562,320.0,0.0,0.0,
