,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
0,0.0,0.0,0.0,0.0,0.0,2023-03-22 00:00:00+05:30,101.0,106.0500030517578,101.0,103.4000015258789,1422000.0,0.0,0.0,0.0,
1,1.0,1.0,1.0,1.0,1.0,2023-03-23 00:00:00+05:30,98.25,104.0,98.25,102.6500015258789,222000.0,0.0,0.0,0.0,
2,2.0,2.0,2.0,2.0,2.0,2023-03-24 00:00:00+05:30,101.0500030517578,102.1500015258789,97.5500030517578,99.9000015258789,424800.0,0.0,0.0,0.0,
3,3.0,3.0,3.0,3.0,3.0,2023-03-27 00:00:00+05:30,100.0999984741211,101.5,99.0,99.0500030517578,15600.0,0.0,0.0,0.0,
4,4.0,4.0,4.0,4.0,4.0,2023-03-28 00:00:00+05:30,95.1500015258789,96.0,95.1500015258789,96.0,10800.0,0.0,0.0,0.0,
5,5.0,5.0,5.0,5.0,5.0,2023-03-29 00:00:00+05:30,93.1500015258789,100.0,93.1500015258789,96.3000030517578,511200.0,0.0,0.0,0.0,
6,6.0,6.0,6.0,6.0,6.0,2023-03-31 00:00:00+05:30,96.6500015258789,97.0,96.5,97.0,20400.0,0.0,0.0,0.0,
7,7.0,7.0,7.0,7.0,7.0,2023-04-03 00:00:00+05:30,98.0500030517578,98.0500030517578,98.0,98.0,3600.0,0.0,0.0,0.0,
8,8.0,8.0,8.0,8.0,8.0,2023-04-05 00:00:00+05:30,98.0,102.0,98.0,99.0500030517578,32400.0,0.0,0.0,0.0,
9,9.0,9.0,9.0,9.0,9.0,2023-04-06 00:00:00+05:30,99.25,99.9499969482422,98.0500030517578,99.0,73200.0,0.0,0.0,0.0,
10,10.0,10.0,10.0,10.0,10.0,2023-04-10 00:00:00+05:30,100.9499969482422,103.0,99.5500030517578,101.5,97200.0,0.0,0.0,0.0,
11,11.0,11.0,11.0,11.0,11.0,2023-04-11 00:00:00+05:30,101.6999969482422,102.0,99.9000015258789,100.6999969482422,27600.0,0.0,0.0,0.0,
12,12.0,12.0,12.0,12.0,12.0,2023-04-12 00:00:00+05:30,101.0,113.8000030517578,100.5,107.0,196800.0,0.0,0.0,0.0,
13,13.0,13.0,13.0,13.0,13.0,2023-04-13 00:00:00+05:30,107.9000015258789,110.0,103.0,106.3499984741211,69600.0,0.0,0.0,0.0,
14,14.0,14.0,14.0,14.0,14.0,2023-04-17 00:00:00+05:30,106.3499984741211,106.3499984741211,100.0,101.0500030517578,46800.0,0.0,0.0,0.0,
15,15.0,15.0,15.0,15.0,15.0,2023-04-18 00:00:00+05:30,101.5,101.5,100.0,100.5,6000.0,0.0,0.0,0.0,
16,16.0,16.0,16.0,16.0,16.0,2023-04-19 00:00:00+05:30,100.0500030517578,100.0500030517578,100.0500030517578,100.0500030517578,1200.0,0.0,0.0,0.0,
17,17.0,17.0,17.0,17.0,17.0,2023-04-20 00:00:00+05:30,100.3000030517578,100.3000030517578,98.4000015258789,98.6999969482422,6000.0,0.0,0.0,0.0,
18,18.0,18.0,18.0,18.0,18.0,2023-04-21 00:00:00+05:30,103.9000015258789,103.9000015258789,99.0,99.0,8400.0,0.0,0.0,0.0,
19,19.0,19.0,19.0,19.0,19.0,2023-04-24 00:00:00+05:30,99.6999969482422,99.6999969482422,99.6999969482422,99.6999969482422,1200.0,0.0,0.0,0.0,
20,20.0,20.0,20.0,20.0,20.0,2023-04-25 00:00:00+05:30,99.6500015258789,99.6500015258789,98.4000015258789,98.4000015258789,3600.0,0.0,0.0,0.0,
21,21.0,21.0,21.0,21.0,21.0,2023-04-26 00:00:00+05:30,97.0999984741211,99.6999969482422,97.0,98.5500030517578,7200.0,0.0,0.0,0.0,
22,22.0,22.0,22.0,22.0,22.0,2023-04-27 00:00:00+05:30,98.5,98.5,98.5,98.5,1200.0,0.0,0.0,0.0,
23,23.0,23.0,23.0,23.0,23.0,2023-04-28 00:00:00+05:30,98.9000015258789,99.0,94.5999984741211,97.5,3600.0,0.0,0.0,0.0,
24,24.0,24.0,24.0,24.0,24.0,2023-05-02 00:00:00+05:30,95.0,95.0,95.0,95.0,1200.0,0.0,0.0,0.0,
25,25.0,25.0,25.0,25.0,25.0,2023-05-03 00:00:00+05:30,95.0,95.0,93.0,93.0999984741211,16800.0,0.0,0.0,0.0,
26,26.0,26.0,26.0,26.0,26.0,2023-05-04 00:00:00+05:30,91.3000030517578,94.0,91.3000030517578,94.0,4800.0,0.0,0.0,0.0,
27,27.0,27.0,27.0,27.0,27.0,2023-05-05 00:00:00+05:30,92.0,92.0,92.0,92.0,1200.0,0.0,0.0,0.0,
28,28.0,28.0,28.0,28.0,28.0,2023-05-08 00:00:00+05:30,92.0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,
29,29.0,29.0,29.0,29.0,29.0,2023-05-09 00:00:00+05:30,94.0,94.0,92.0,92.8499984741211,7200.0,0.0,0.0,0.0,
30,30.0,30.0,30.0,30.0,30.0,2023-05-10 00:00:00+05:30,92.0,92.0,90.05000305175781,90.05000305175781,2400.0,0.0,0.0,0.0,
31,31.0,31.0,31.0,31.0,31.0,2023-05-11 00:00:00+05:30,90.05000305175781,90.05000305175781,90.05000305175781,90.05000305175781,0.0,0.0,0.0,0.0,
32,32.0,32.0,32.0,32.0,32.0,2023-05-12 00:00:00+05:30,90.05000305175781,90.05000305175781,90.05000305175781,90.05000305175781,0.0,0.0,0.0,0.0,
33,33.0,33.0,33.0,33.0,33.0,2023-05-15 00:00:00+05:30,88.75,88.75,88.75,88.75,1200.0,0.0,0.0,0.0,
34,34.0,34.0,34.0,34.0,34.0,2023-05-16 00:00:00+05:30,88.75,88.75,88.75,88.75,0.0,0.0,0.0,0.0,
35,35.0,35.0,35.0,35.0,35.0,2023-05-17 00:00:00+05:30,87.3499984741211,87.3499984741211,87.3499984741211,87.3499984741211,1200.0,0.0,0.0,0.0,
36,36.0,36.0,36.0,36.0,36.0,2023-05-18 00:00:00+05:30,90.8499984741211,90.8499984741211,90.8499984741211,90.8499984741211,1200.0,0.0,0.0,0.0,
37,37.0,37.0,37.0,37.0,37.0,2023-05-19 00:00:00+05:30,90.8499984741211,90.8499984741211,90.8499984741211,90.8499984741211,0.0,0.0,0.0,0.0,
38,38.0,38.0,38.0,38.0,38.0,2023-05-22 00:00:00+05:30,88.0,88.0,88.0,88.0,1200.0,0.0,0.0,0.0,
39,39.0,39.0,39.0,39.0,39.0,2023-05-23 00:00:00+05:30,88.05000305175781,88.05000305175781,88.0,88.0,3600.0,0.0,0.0,0.0,
40,40.0,40.0,40.0,40.0,40.0,2023-05-24 00:00:00+05:30,88.0,88.0,88.0,88.0,1200.0,0.0,0.0,0.0,
41,41.0,41.0,41.0,41.0,41.0,2023-05-25 00:00:00+05:30,89.5,91.5500030517578,89.5,91.5500030517578,3600.0,0.0,0.0,0.0,
42,42.0,42.0,42.0,42.0,42.0,2023-05-26 00:00:00+05:30,88.4000015258789,92.0,88.4000015258789,90.25,3600.0,0.0,0.0,0.0,
43,43.0,43.0,43.0,43.0,43.0,2023-05-29 00:00:00+05:30,90.25,91.9000015258789,90.25,91.9000015258789,2400.0,0.0,0.0,0.0,
44,44.0,44.0,44.0,44.0,44.0,2023-05-30 00:00:00+05:30,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,0.0,0.0,0.0,0.0,
45,45.0,45.0,45.0,45.0,45.0,2023-05-31 00:00:00+05:30,88.19999694824219,88.19999694824219,88.19999694824219,88.19999694824219,1200.0,0.0,0.0,0.0,
46,46.0,46.0,46.0,46.0,46.0,2023-06-01 00:00:00+05:30,88.19999694824219,88.19999694824219,88.19999694824219,88.19999694824219,0.0,0.0,0.0,0.0,
47,47.0,47.0,47.0,47.0,47.0,2023-06-02 00:00:00+05:30,88.19999694824219,88.19999694824219,88.19999694824219,88.19999694824219,0.0,0.0,0.0,0.0,
48,48.0,48.0,48.0,48.0,48.0,2023-06-05 00:00:00+05:30,91.6999969482422,96.0,91.6999969482422,96.0,25200.0,0.0,0.0,0.0,
49,49.0,49.0,49.0,49.0,49.0,2023-06-06 00:00:00+05:30,92.1500015258789,95.8499984741211,92.1500015258789,95.0,45600.0,0.0,0.0,0.0,
