,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-01-01 00:00:00+05:30,1.4177090032487296,1.411348972384225,1.41013765335083,1.41013765335083,38730,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1996-01-02 00:00:00+05:30,1.4083205934947691,1.4083205934947691,1.3631938695907593,1.3631938695907593,77460,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1996-01-03 00:00:00+05:30,1.3631934774372243,1.368948221206665,1.368948221206665,1.368948221206665,12910,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1996-01-04 00:00:00+05:30,1.365919722612917,1.375005734429386,1.3628909587860107,1.3628909587860107,64550,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1996-01-05 00:00:00+05:30,1.3595596551895142,1.3595596551895142,1.3595596551895142,1.3595596551895142,12910,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1996-01-08 00:00:00+05:30,1.3507762931088012,1.3568336343948697,1.3023182153701782,1.3023182153701782,167830,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1996-01-09 00:00:00+05:30,1.2720315833500544,1.2899002670695072,1.2644603252410889,1.2644603252410889,309840,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1996-01-10 00:00:00+05:30,1.264460080927355,1.332604187384426,1.2599166557455406,1.3323014974594116,490580,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1996-01-11 00:00:00+05:30,1.308375358581543,1.308375358581543,1.308375358581543,1.308375358581543,38730,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1996-01-12 00:00:00+05:30,1.3023184292697063,1.3323017981311387,1.3023184292697063,1.326547145843506,77460,0.0,0.0
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1996-01-15 00:00:00+05:30,1.3083751361734568,1.3083751361734568,1.3029230833053589,1.3029230833053589,116190,0.0,0.0
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1996-01-16 00:00:00+05:30,1.3083753524661563,1.3326040612792804,1.28414599110321,1.3204892873764038,1665392,0.0,0.0
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,1996-01-17 00:00:00+05:30,1.320489493457041,1.317460822814007,1.211458655407658,1.3023182153701782,387300,0.0,0.0
13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,1996-01-18 00:00:00+05:30,1.3023182144526082,1.3023182144526082,1.2780888493254057,1.2932322025299072,129100,0.0,0.0
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1996-01-19 00:00:00+05:30,1.278088950717231,1.2886888793049032,1.265974173971137,1.2668828964233398,219470,0.0,0.0
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,1996-01-22 00:00:00+05:30,1.266882807481079,1.2720314264297483,1.2417447197443725,1.2720314264297483,116190,0.0,0.0
