,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
0,0.0,0.0,0.0,0.0,0.0,2017-09-08 00:00:00+05:30,74.15818115234374,74.15818115234374,72.23199462890625,72.23199462890625,763200.0,0.0,0.0,0.0,
1,1.0,1.0,1.0,1.0,1.0,2017-09-11 00:00:00+05:30,72.28015223111957,73.53216906266287,72.23199462890625,72.23199462890625,209600.0,0.0,0.0,0.0,
2,2.0,2.0,2.0,2.0,2.0,2017-09-12 00:00:00+05:30,72.23199462890625,72.32830248551443,72.23199462890625,72.23199462890625,83200.0,0.0,0.0,0.0,
3,3.0,3.0,3.0,3.0,3.0,2017-09-13 00:00:00+05:30,72.28015223111957,72.28015223111957,72.23199462890625,72.23199462890625,44800.0,0.0,0.0,0.0,
4,4.0,4.0,4.0,4.0,4.0,2017-09-14 00:00:00+05:30,72.28015698081322,72.4727727066868,72.23199937543535,72.37646484375,118400.0,0.0,0.0,0.0,
5,5.0,5.0,5.0,5.0,5.0,2017-09-15 00:00:00+05:30,70.3058146861315,72.28015899658203,70.3058146861315,72.28015899658203,193600.0,0.0,0.0,0.0,
6,6.0,6.0,6.0,6.0,6.0,2017-09-18 00:00:00+05:30,72.18383702669293,72.23199462890625,70.30580810546874,72.23199462890625,52800.0,0.0,0.0,0.0,
7,7.0,7.0,7.0,7.0,7.0,2017-09-19 00:00:00+05:30,72.23199462890625,72.32830248551443,72.23199462890625,72.23199462890625,19200.0,0.0,0.0,0.0,
8,8.0,8.0,8.0,8.0,8.0,2017-09-20 00:00:00+05:30,72.23200138986113,72.32830925548377,72.23200138986113,72.28015899658203,60800.0,0.0,0.0,0.0,
9,9.0,9.0,9.0,9.0,9.0,2017-09-21 00:00:00+05:30,72.23199462890625,72.23199462890625,71.94306371126324,72.23199462890625,22400.0,0.0,0.0,0.0,
10,10.0,10.0,10.0,10.0,10.0,2017-09-22 00:00:00+05:30,71.26890563964844,71.26890563964844,71.26890563964844,71.26890563964844,6400.0,0.0,0.0,0.0,
11,11.0,11.0,11.0,11.0,11.0,2017-09-25 00:00:00+05:30,71.26889735928168,71.26889735928168,70.54657745361328,70.54657745361328,25600.0,0.0,0.0,0.0,
12,12.0,12.0,12.0,12.0,12.0,2017-09-26 00:00:00+05:30,70.787353515625,70.787353515625,70.787353515625,70.787353515625,1600.0,0.0,0.0,0.0,
13,13.0,13.0,13.0,13.0,13.0,2017-09-27 00:00:00+05:30,70.787353515625,71.26890013818027,70.787353515625,70.787353515625,83200.0,0.0,0.0,0.0,
14,14.0,14.0,14.0,14.0,14.0,2017-09-28 00:00:00+05:30,70.30580689306973,71.02812682690264,70.30580689306973,70.787353515625,24000.0,0.0,0.0,0.0,
15,15.0,15.0,15.0,15.0,15.0,2017-09-29 00:00:00+05:30,70.88366137057238,70.93181897195525,70.787353515625,70.787353515625,6400.0,0.0,0.0,0.0,
16,16.0,16.0,16.0,16.0,16.0,2017-10-03 00:00:00+05:30,71.36519419321777,71.84674072265625,71.26888635689346,71.84674072265625,8000.0,0.0,0.0,0.0,
17,17.0,17.0,17.0,17.0,17.0,2017-10-04 00:00:00+05:30,71.36521350203013,71.6541444369941,71.26890563964844,71.26890563964844,8000.0,0.0,0.0,0.0,
18,18.0,18.0,18.0,18.0,18.0,2017-10-05 00:00:00+05:30,71.26890563964844,71.26890563964844,71.26890563964844,71.26890563964844,8000.0,0.0,0.0,0.0,
19,19.0,19.0,19.0,19.0,19.0,2017-10-06 00:00:00+05:30,72.23199462890625,72.23199462890625,71.89491345686838,72.23199462890625,9600.0,0.0,0.0,0.0,
20,20.0,20.0,20.0,20.0,20.0,2017-10-09 00:00:00+05:30,72.23198900144877,72.23198900144877,72.13568115234375,72.13568115234375,4800.0,0.0,0.0,0.0,
21,21.0,21.0,21.0,21.0,21.0,2017-10-10 00:00:00+05:30,71.75044250488281,71.75044250488281,71.75044250488281,71.75044250488281,1600.0,0.0,0.0,0.0,
