,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
0,0.0,0.0,0.0,0.0,0.0,2017-03-16 00:00:00+05:30,38.30994415283203,38.30994415283203,38.30994415283203,38.30994415283203,3000.0,0.0,0.0,0.0,
1,1.0,1.0,1.0,1.0,1.0,2017-03-17 00:00:00+05:30,38.30994415283203,38.30994415283203,38.30994415283203,38.30994415283203,0.0,0.0,0.0,0.0,
2,2.0,2.0,2.0,2.0,2.0,2017-03-20 00:00:00+05:30,42.7634792746289,44.870523410917976,41.18319251889088,43.81700134277344,51000.0,0.0,0.0,0.0,
3,3.0,3.0,3.0,3.0,3.0,2017-03-21 00:00:00+05:30,45.493058000685856,45.493058000685856,39.79445316252733,41.42262649536133,12000.0,0.0,0.0,0.0,
4,4.0,4.0,4.0,4.0,4.0,2017-03-22 00:00:00+05:30,43.817003179877155,43.817003179877155,43.0029182434082,43.0029182434082,9000.0,0.0,0.0,0.0,
5,5.0,5.0,5.0,5.0,5.0,2017-03-23 00:00:00+05:30,43.0029182434082,43.0029182434082,43.0029182434082,43.0029182434082,0.0,0.0,0.0,0.0,
6,6.0,6.0,6.0,6.0,6.0,2017-03-24 00:00:00+05:30,39.69868168399519,39.69868168399519,39.65079498291016,39.65079498291016,6000.0,0.0,0.0,0.0,
7,7.0,7.0,7.0,7.0,7.0,2017-03-27 00:00:00+05:30,43.09868621826172,43.09868621826172,43.09868621826172,43.09868621826172,3000.0,0.0,0.0,0.0,
8,8.0,8.0,8.0,8.0,8.0,2017-03-28 00:00:00+05:30,40.22543631269217,42.57192082830331,40.22543631269217,40.99163436889648,18000.0,0.0,0.0,0.0,
9,9.0,9.0,9.0,9.0,9.0,2017-03-29 00:00:00+05:30,44.24798570887514,44.24798570887514,39.89023034324431,40.704315185546875,12000.0,0.0,0.0,0.0,
10,10.0,10.0,10.0,10.0,10.0,2017-03-30 00:00:00+05:30,40.704315185546875,40.704315185546875,40.704315185546875,40.704315185546875,0.0,0.0,0.0,0.0,
11,11.0,11.0,11.0,11.0,11.0,2017-03-31 00:00:00+05:30,40.704315185546875,40.704315185546875,40.704315185546875,40.704315185546875,0.0,0.0,0.0,0.0,
12,12.0,12.0,12.0,12.0,12.0,2017-04-03 00:00:00+05:30,38.30994424940664,38.30994424940664,37.83106994628906,37.83106994628906,6000.0,0.0,0.0,0.0,
13,13.0,13.0,13.0,13.0,13.0,2017-04-05 00:00:00+05:30,37.83106994628906,37.83106994628906,37.83106994628906,37.83106994628906,0.0,0.0,0.0,0.0,
14,14.0,14.0,14.0,14.0,14.0,2017-04-06 00:00:00+05:30,37.83106994628906,37.83106994628906,37.83106994628906,37.83106994628906,0.0,0.0,0.0,0.0,
15,15.0,15.0,15.0,15.0,15.0,2017-04-07 00:00:00+05:30,40.225440979003906,40.225440979003906,40.225440979003906,40.225440979003906,3000.0,0.0,0.0,0.0,
16,16.0,16.0,16.0,16.0,16.0,2017-04-10 00:00:00+05:30,42.7155876159668,42.7155876159668,42.7155876159668,42.7155876159668,3000.0,0.0,0.0,0.0,
