,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,2006-09-14 00:00:00+05:30,170.06727472104944,170.41435079190873,158.33610776277408,160.76564025878906,20270,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,2006-09-15 00:00:00+05:30,159.7590996075855,167.9153866819768,158.3360962936748,164.7917022705078,9375,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2006-09-18 00:00:00+05:30,166.59653444350784,175.55109393307742,165.20822998981194,170.44908142089844,26245,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,2006-09-19 00:00:00+05:30,169.0955021048066,169.3384490511871,153.4076561118072,156.35780334472656,10560,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,2006-09-20 00:00:00+05:30,162.43162814083777,162.43162814083777,154.55299578698097,156.98252868652344,3581,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,2006-09-21 00:00:00+05:30,156.25365505853267,158.12786376741968,152.78289426728958,153.0952606201172,2520,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,2006-09-22 00:00:00+05:30,153.0605462566763,165.76353248615882,152.8870082223717,159.7244110107422,16615,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,2006-09-25 00:00:00+05:30,163.0563457611054,163.0563457611054,155.55951055657974,156.94781494140625,20002,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,2006-09-26 00:00:00+05:30,159.65499365471567,164.3058109167079,153.407624337792,162.5357208251953,29636,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,2006-09-27 00:00:00+05:30,159.7938198451993,167.98481718152567,159.0302588495268,163.6810760498047,6365,0.0,0.0
10,10.0,10.0,10.0,10.0,10.0,2006-09-28 00:00:00+05:30,164.5140442837639,165.2081963693494,158.093137492098,159.79380798339844,21200,0.0,0.0
11,11.0,11.0,11.0,11.0,11.0,2006-09-29 00:00:00+05:30,175.79403911526424,175.79403911526424,158.85673020529077,166.21473693847656,15144,0.0,0.0
12,12.0,12.0,12.0,12.0,12.0,2006-10-03 00:00:00+05:30,173.5380541867624,174.0239586201009,163.12577093555666,163.92404174804688,11937,0.0,0.0
13,13.0,13.0,13.0,13.0,13.0,2006-10-04 00:00:00+05:30,163.8199038987664,166.77005047321452,158.96083895261657,159.93264770507812,8645,0.0,0.0
14,14.0,14.0,14.0,14.0,14.0,2006-10-05 00:00:00+05:30,164.51406002292129,168.64426320890993,162.57043187894976,163.19517517089844,23572,0.0,0.0
15,15.0,15.0,15.0,15.0,15.0,2006-10-06 00:00:00+05:30,165.2082289678645,170.06729452574285,164.51407674531043,165.4858856201172,15535,0.0,0.0
16,16.0,16.0,16.0,16.0,16.0,2006-10-09 00:00:00+05:30,168.33188376972657,168.33188376972657,164.54875695390444,165.62469482421875,30024,0.0,0.0
17,17.0,17.0,17.0,17.0,17.0,2006-10-10 00:00:00+05:30,165.90236809029165,166.52710080449066,163.22987800771708,163.61166381835938,6753,0.0,0.0
18,18.0,18.0,18.0,18.0,18.0,2006-10-11 00:00:00+05:30,165.72879792209432,165.90233593038968,161.2515194264572,162.57040405273438,4286,0.0,0.0
19,19.0,19.0,19.0,19.0,19.0,2006-10-12 00:00:00+05:30,163.1257277976635,164.44461242394067,161.63330516309097,162.57040405273438,3483,0.0,0.0
20,20.0,20.0,20.0,20.0,20.0,2006-10-13 00:00:00+05:30,165.2082086330707,165.90236077018446,162.8480956036524,163.6810760498047,11448,0.0,0.0
21,21.0,21.0,21.0,21.0,21.0,2006-10-16 00:00:00+05:30,165.90233983749,165.90233983749,161.80684698203532,162.43157958984375,7576,0.0,0.0
22,22.0,22.0,22.0,22.0,22.0,2006-10-17 00:00:00+05:30,162.5010043468898,163.12573697513292,159.6549766139599,160.6267852783203,6092,0.0,0.0
23,23.0,23.0,23.0,23.0,23.0,2006-10-18 00:00:00+05:30,160.5573809524955,161.70272766720285,156.21893037872465,157.39898681640625,6207,0.0,0.0
24,24.0,24.0,24.0,24.0,24.0,2006-10-19 00:00:00+05:30,160.93918575884837,160.93918575884837,153.09526407523006,156.73956298828125,4007,0.0,0.0
25,25.0,25.0,25.0,25.0,25.0,2006-10-20 00:00:00+05:30,162.2927871230321,163.1257676479564,159.03027388845737,160.2797393798828,7945,0.0,0.0
26,26.0,26.0,26.0,26.0,26.0,2006-10-23 00:00:00+05:30,161.28628008210967,162.36220759979275,158.440251610497,159.68972778320312,12311,0.0,0.0
27,27.0,27.0,27.0,27.0,27.0,2006-10-26 00:00:00+05:30,162.43158043386163,169.37310096522324,161.77213810176622,166.73532104492188,30090,0.0,0.0
28,28.0,28.0,28.0,28.0,28.0,2006-10-27 00:00:00+05:30,170.7267124230282,173.81568724999588,167.29066153478504,171.35145568847656,10776,0.0,0.0
29,29.0,29.0,29.0,29.0,29.0,2006-10-30 00:00:00+05:30,177.00878898606302,177.00878898606302,165.4164508061442,166.0411834716797,4151,0.0,0.0
30,30.0,30.0,30.0,30.0,30.0,2006-10-31 00:00:00+05:30,169.3731225793309,170.76142686276802,158.37080689632313,160.76564025878906,13709,0.0,0.0
31,31.0,31.0,31.0,31.0,31.0,2006-11-01 00:00:00+05:30,156.8784069102023,158.2667113961333,151.4987270272197,152.4358367919922,11921,0.0,0.0
32,32.0,32.0,32.0,32.0,32.0,2006-11-02 00:00:00+05:30,153.40762963433602,167.70716857910156,152.7134774640449,167.70716857910156,76541,0.0,0.0
33,33.0,33.0,33.0,33.0,33.0,2006-11-03 00:00:00+05:30,173.5380504579817,175.93287343591746,165.31234262950457,172.4621124267578,119507,0.0,0.0
34,34.0,34.0,34.0,34.0,34.0,2006-11-06 00:00:00+05:30,175.96756119974984,188.70525675018837,171.80264850863148,184.36680603027344,119527,0.0,0.0
35,35.0,35.0,35.0,35.0,35.0,2006-11-07 00:00:00+05:30,187.31698528316264,200.19350079854655,184.5750754750563,187.1781463623047,265550,0.0,0.0
36,36.0,36.0,36.0,36.0,36.0,2006-11-08 00:00:00+05:30,188.14992490287523,190.54475820632751,174.40572130907026,180.34071350097656,86153,0.0,0.0
