,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-09 00:00:00+05:30,61.599998474121094,73.9000015258789,57.25,71.6500015258789,67619635,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,2018-04-10 00:00:00+05:30,69.8499984741211,71.5,65.4000015258789,66.8499984741211,15217104,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2.0,2018-04-11 00:00:00+05:30,67.25,69.69999694824219,66.05000305175781,66.94999694824219,9094509,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,3.0,2018-04-12 00:00:00+05:30,67.0999984741211,67.69999694824219,65.0999984741211,66.4000015258789,2408408,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,4.0,2018-04-13 00:00:00+05:30,66.69999694824219,68.19999694824219,66.5,67.69999694824219,2406014,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,5.0,2018-04-16 00:00:00+05:30,66.9000015258789,68.0999984741211,66.0,67.25,2128485,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,6.0,2018-04-17 00:00:00+05:30,67.5999984741211,70.19999694824219,66.8499984741211,68.5,4825528,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,7.0,2018-04-18 00:00:00+05:30,69.0,71.69999694824219,65.9000015258789,68.05000305175781,6054807,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,8.0,2018-04-19 00:00:00+05:30,69.19999694824219,72.69999694824219,68.5,71.8499984741211,3326199,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,9.0,2018-04-20 00:00:00+05:30,72.5,85.5,72.0999984741211,83.69999694824219,18742753,0.0,0.0
10,10.0,10.0,10.0,10.0,10.0,10.0,2018-04-23 00:00:00+05:30,83.0,90.9000015258789,80.4000015258789,83.94999694824219,17221425,0.0,0.0
11,11.0,11.0,11.0,11.0,11.0,11.0,2018-04-24 00:00:00+05:30,84.5,86.69999694824219,80.55000305175781,81.6500015258789,4452462,0.0,0.0
12,12.0,12.0,12.0,12.0,12.0,12.0,2018-04-25 00:00:00+05:30,81.69999694824219,82.0,74.4000015258789,75.6500015258789,4514470,0.0,0.0
13,13.0,13.0,13.0,13.0,13.0,13.0,2018-04-26 00:00:00+05:30,75.5,75.6500015258789,70.25,73.0999984741211,5474867,0.0,0.0
14,14.0,14.0,14.0,14.0,14.0,14.0,2018-04-27 00:00:00+05:30,73.0,76.9000015258789,72.19999694824219,75.3499984741211,3916156,0.0,0.0
15,15.0,15.0,15.0,15.0,15.0,15.0,2018-04-30 00:00:00+05:30,75.5,76.9000015258789,73.80000305175781,75.55000305175781,1401796,0.0,0.0
16,16.0,16.0,16.0,16.0,16.0,16.0,2018-05-02 00:00:00+05:30,75.80000305175781,80.80000305175781,75.19999694824219,78.4000015258789,3896698,0.0,0.0
17,17.0,17.0,17.0,17.0,17.0,17.0,2018-05-03 00:00:00+05:30,80.0,80.4000015258789,76.5,79.0,2774372,0.0,0.0
18,18.0,18.0,18.0,18.0,18.0,18.0,2018-05-04 00:00:00+05:30,78.6500015258789,79.55000305175781,76.5999984741211,77.19999694824219,1027937,0.0,0.0
19,19.0,19.0,19.0,19.0,19.0,19.0,2018-05-07 00:00:00+05:30,77.19999694824219,77.44999694824219,70.30000305175781,73.19999694824219,2951116,0.0,0.0
20,20.0,20.0,20.0,20.0,20.0,20.0,2018-05-08 00:00:00+05:30,73.5999984741211,74.94999694824219,72.3499984741211,72.9000015258789,2464144,0.0,0.0
21,21.0,21.0,21.0,21.0,21.0,21.0,2018-05-09 00:00:00+05:30,73.05000305175781,74.5999984741211,72.0,72.4000015258789,2289495,0.0,0.0
22,22.0,22.0,22.0,22.0,22.0,22.0,2018-05-10 00:00:00+05:30,72.8499984741211,73.4000015258789,71.0999984741211,71.55000305175781,1916462,0.0,0.0
23,23.0,23.0,23.0,23.0,23.0,23.0,2018-05-11 00:00:00+05:30,71.94999694824219,71.94999694824219,68.19999694824219,69.30000305175781,1544306,0.0,0.0
24,24.0,24.0,24.0,24.0,24.0,24.0,2018-05-14 00:00:00+05:30,69.44999694824219,71.69999694824219,66.19999694824219,68.0999984741211,2301609,0.0,0.0
25,25.0,25.0,25.0,25.0,25.0,25.0,2018-05-15 00:00:00+05:30,68.44999694824219,68.80000305175781,66.0,66.75,1411571,0.0,0.0
26,26.0,26.0,26.0,26.0,26.0,26.0,2018-05-16 00:00:00+05:30,66.5,66.80000305175781,63.0,65.0,4602647,0.0,0.0
