,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
0,0.0,0.0,0.0,0.0,0.0,2012-04-12 00:00:00+05:30,79.10142291560054,83.05419158935547,79.10142291560054,83.05419158935547,751063.0,0.0,0.0,
1,1.0,1.0,1.0,1.0,1.0,2012-04-13 00:00:00+05:30,87.05292233354068,87.19081115722656,87.05292233354068,87.19081115722656,194735.0,0.0,0.0,
2,2.0,2.0,2.0,2.0,2.0,2012-04-16 00:00:00+05:30,91.51129332824672,91.51129332824672,83.74363060776338,90.45415496826172,1336360.0,0.0,0.0,
3,3.0,3.0,3.0,3.0,3.0,2012-04-17 00:00:00+05:30,87.32870364746192,91.74110411076585,87.32870364746192,90.63800048828124,323926.0,0.0,0.0,
4,4.0,4.0,4.0,4.0,4.0,2012-04-18 00:00:00+05:30,88.24794780344203,95.14231872558594,88.24794780344203,95.14231872558594,349752.0,0.0,0.0,
5,5.0,5.0,5.0,5.0,5.0,2012-04-19 00:00:00+05:30,98.72739536654493,99.87645721435548,95.32616808903558,99.87645721435548,145118.0,0.0,0.0,
6,6.0,6.0,6.0,6.0,6.0,2012-04-20 00:00:00+05:30,103.87517730496454,104.84039193480608,102.03667859160232,103.921142578125,318817.0,0.0,0.0,
7,7.0,7.0,7.0,7.0,7.0,2012-04-23 00:00:00+05:30,104.84041306310787,106.95468280156982,98.72740220657114,99.18702697753906,174729.0,0.0,0.0,
8,8.0,8.0,8.0,8.0,8.0,2012-04-24 00:00:00+05:30,96.52119829627918,104.10500673384398,94.2690398080262,102.86402130126952,149745.0,0.0,0.0,
9,9.0,9.0,9.0,9.0,9.0,2012-04-25 00:00:00+05:30,104.7025198150837,104.7025198150837,97.76218326073338,102.4043960571289,101155.0,0.0,0.0,
10,10.0,10.0,10.0,10.0,10.0,2012-04-26 00:00:00+05:30,105.71369283890608,112.05651581190388,99.46279341353956,101.3012924194336,523432.0,0.0,0.0,
11,11.0,11.0,11.0,11.0,11.0,2012-04-27 00:00:00+05:30,101.66899389321529,104.79444361419688,97.44044757109532,102.63420867919922,201171.0,0.0,0.0,
