,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
0,0.0,0.0,0.0,0.0,0.0,2023-12-18 00:00:00+05:30,140.0,147.0,133.0,147.0,2475200.0,0.0,0.0,0.0,
1,1.0,1.0,1.0,1.0,1.0,2023-12-19 00:00:00+05:30,140.0,146.0,139.64999389648438,139.64999389648438,432000.0,0.0,0.0,0.0,
2,2.0,2.0,2.0,2.0,2.0,2023-12-20 00:00:00+05:30,132.6999969482422,144.0,132.6999969482422,132.6999969482422,673600.0,0.0,0.0,0.0,
3,3.0,3.0,3.0,3.0,3.0,2023-12-21 00:00:00+05:30,126.0999984741211,136.5,126.0999984741211,131.25,235200.0,0.0,0.0,0.0,
4,4.0,4.0,4.0,4.0,4.0,2023-12-22 00:00:00+05:30,134.5,134.5,126.5,131.64999389648438,115200.0,0.0,0.0,0.0,
5,5.0,5.0,5.0,5.0,5.0,2023-12-26 00:00:00+05:30,131.6999969482422,138.1999969482422,129.0,137.1999969482422,320000.0,0.0,0.0,0.0,
6,6.0,6.0,6.0,6.0,6.0,2023-12-27 00:00:00+05:30,139.0,141.0,133.0,137.1999969482422,163200.0,0.0,0.0,0.0,
7,7.0,7.0,7.0,7.0,7.0,2023-12-28 00:00:00+05:30,136.85000610351562,139.5,132.0,136.1999969482422,139200.0,0.0,0.0,0.0,
8,8.0,8.0,8.0,8.0,8.0,2023-12-29 00:00:00+05:30,136.89999389648438,137.0,130.5,133.60000610351562,68800.0,0.0,0.0,0.0,
9,9.0,9.0,9.0,9.0,9.0,2024-01-01 00:00:00+05:30,133.5,140.25,132.0,140.25,139200.0,0.0,0.0,0.0,
10,10.0,10.0,10.0,10.0,10.0,2024-01-02 00:00:00+05:30,144.89999389648438,168.3000030517578,138.0,167.60000610351562,691200.0,0.0,0.0,0.0,
11,11.0,11.0,11.0,11.0,11.0,2024-01-03 00:00:00+05:30,167.39999389648438,169.5,153.0,154.5,246400.0,0.0,0.0,0.0,
12,12.0,12.0,12.0,12.0,12.0,2024-01-04 00:00:00+05:30,154.5,163.89999389648438,151.14999389648438,153.0500030517578,220800.0,0.0,0.0,0.0,
13,13.0,13.0,13.0,13.0,13.0,2024-01-05 00:00:00+05:30,154.0,158.0,147.0,153.14999389648438,259200.0,0.0,0.0,0.0,
14,14.0,14.0,14.0,14.0,14.0,2024-01-08 00:00:00+05:30,168.0,183.75,165.0500030517578,176.35000610351562,796800.0,0.0,0.0,0.0,
15,15.0,15.0,15.0,15.0,15.0,2024-01-09 00:00:00+05:30,182.5,192.0,173.5,176.1999969482422,364800.0,0.0,0.0,0.0,
16,16.0,16.0,16.0,16.0,16.0,2024-01-10 00:00:00+05:30,179.6999969482422,201.0500030517578,170.5500030517578,190.75,313600.0,0.0,0.0,0.0,
17,17.0,17.0,17.0,17.0,17.0,2024-01-11 00:00:00+05:30,204.0,210.0,198.0,201.3500061035156,294400.0,0.0,0.0,0.0,
18,18.0,18.0,18.0,18.0,18.0,2024-01-12 00:00:00+05:30,204.5,205.9499969482422,191.1000061035156,193.0,123200.0,0.0,0.0,0.0,
19,19.0,19.0,19.0,19.0,19.0,2024-01-15 00:00:00+05:30,193.0,193.0,193.0,193.0,0.0,0.0,0.0,0.0,
20,20.0,20.0,20.0,20.0,20.0,2024-01-16 00:00:00+05:30,188.25,188.25,176.0,177.1999969482422,129600.0,0.0,0.0,0.0,
21,21.0,21.0,21.0,21.0,21.0,2024-01-17 00:00:00+05:30,171.3000030517578,181.9499969482422,171.0500030517578,177.35000610351562,105600.0,0.0,0.0,0.0,
22,22.0,22.0,22.0,22.0,22.0,2024-01-18 00:00:00+05:30,181.9499969482422,190.9499969482422,178.0,188.75,115200.0,0.0,0.0,0.0,
23,23.0,23.0,23.0,23.0,23.0,2024-01-19 00:00:00+05:30,194.9499969482422,203.8999938964844,189.0,199.4499969482422,161600.0,0.0,0.0,0.0,
24,24.0,24.0,24.0,24.0,24.0,2024-01-23 00:00:00+05:30,196.0,196.0,181.0,182.8000030517578,54400.0,0.0,0.0,0.0,
25,25.0,25.0,25.0,25.0,25.0,2024-01-24 00:00:00+05:30,182.6000061035156,190.8000030517578,180.0,188.3999938964844,46400.0,0.0,0.0,0.0,
26,26.0,26.0,26.0,26.0,26.0,2024-01-25 00:00:00+05:30,191.3999938964844,191.3999938964844,179.5,184.3500061035156,70400.0,0.0,0.0,0.0,
27,27.0,27.0,27.0,27.0,27.0,2024-01-29 00:00:00+05:30,184.3500061035156,184.3500061035156,175.0,176.35000610351562,83200.0,0.0,0.0,0.0,
28,28.0,28.0,28.0,28.0,28.0,2024-01-30 00:00:00+05:30,177.0,177.0,167.5,170.35000610351562,56000.0,0.0,0.0,0.0,
29,29.0,29.0,29.0,29.0,29.0,2024-01-31 00:00:00+05:30,173.0,188.9499969482422,172.0,183.8500061035156,137600.0,0.0,0.0,0.0,
30,30.0,30.0,30.0,30.0,30.0,2024-02-01 00:00:00+05:30,178.0500030517578,185.1999969482422,178.0500030517578,178.8000030517578,62400.0,0.0,0.0,0.0,
31,31.0,31.0,31.0,31.0,31.0,2024-02-02 00:00:00+05:30,180.0500030517578,182.8000030517578,178.10000610351562,180.75,48000.0,0.0,0.0,0.0,
32,32.0,32.0,32.0,32.0,32.0,2024-02-05 00:00:00+05:30,175.0,180.0,171.0,171.89999389648438,51200.0,0.0,0.0,0.0,
33,33.0,33.0,33.0,33.0,33.0,2024-02-06 00:00:00+05:30,171.89999389648438,177.89999389648438,165.0,169.8000030517578,65600.0,0.0,0.0,0.0,
34,34.0,34.0,34.0,34.0,34.0,2024-02-07 00:00:00+05:30,169.8000030517578,178.8000030517578,168.9499969482422,169.14999389648438,72000.0,0.0,0.0,0.0,
