,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-11-27 00:00:00+05:30,140.13005722841365,188.3566353654651,140.13005722841365,174.52561950683594,27262365,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2007-11-28 00:00:00+05:30,176.5274815101408,179.98523907951017,159.17500540022186,161.05857849121094,21958915,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2007-11-29 00:00:00+05:30,164.69835076052252,166.33623768863532,153.28776394961588,161.42257690429688,25616715,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2007-11-30 00:00:00+05:30,161.9684956107166,174.16162399614558,161.9684956107166,169.0659942626953,23047035,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2007-12-03 00:00:00+05:30,171.02236780676782,180.9497670585394,167.7920941303066,178.34735107421875,14578850,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2007-12-04 00:00:00+05:30,179.5757852302773,191.99639985677976,177.619415479227,190.90447998046875,22742860,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2007-12-05 00:00:00+05:30,191.0864679950775,200.00383927841744,191.0864679950775,197.27403259277344,13806600,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2007-12-06 00:00:00+05:30,191.26843779686183,201.5689142392354,191.26843779686183,198.38414001464844,8619680,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2007-12-07 00:00:00+05:30,200.185791015625,206.3187607024373,196.18208074911752,200.185791015625,11182820,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2007-12-10 00:00:00+05:30,200.48608638294155,202.0056769714954,193.188399930812,195.37225341796875,5028390,0.0,0.0
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2007-12-11 00:00:00+05:30,196.73714626780267,198.18394027538457,189.44855455635704,190.3584899902344,3990645,0.0,0.0
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2007-12-12 00:00:00+05:30,187.44669254092605,193.4522717392461,184.89887064210808,188.7024078369141,3637865,0.0,0.0
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2007-12-13 00:00:00+05:30,189.26659943887205,209.28518207182967,188.7388351396796,205.8547210693359,15317195,0.0,0.0
13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,2007-12-14 00:00:00+05:30,201.12302986720056,207.44707841951487,200.38598437984987,201.4597015380859,5345960,0.0,0.0
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2007-12-17 00:00:00+05:30,207.46526541524872,212.5609090669719,185.8997998134608,190.04000854492188,7024775,0.0,0.0
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,2007-12-18 00:00:00+05:30,190.04000854492188,190.04000854492188,190.04000854492188,190.04000854492188,0,0.0,0.0
16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2007-12-19 00:00:00+05:30,198.54793038591265,203.09760804775536,190.4131045050156,194.1620483398437,4228330,0.0,0.0
17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,2007-12-20 00:00:00+05:30,197.18297451201167,197.18297451201167,191.268395128634,192.9426727294922,3116440,0.0,0.0
18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,2007-12-24 00:00:00+05:30,199.2758714001185,216.92861427171167,197.50149997962296,210.52267456054688,10304460,0.0,0.0
19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2007-12-26 00:00:00+05:30,213.8348428394929,220.932342527664,208.9211966854974,218.36631774902344,7335155,0.0,0.0
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2007-12-27 00:00:00+05:30,221.11430900127505,225.66398614121897,219.11245383660224,220.5046539306641,4887475,0.0,0.0
21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,2007-12-28 00:00:00+05:30,216.455451988164,231.85155832800623,213.83483341644168,227.3200836181641,5820690,0.0,0.0
22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,2007-12-31 00:00:00+05:30,229.91338610439817,235.67327910939085,229.485715336566,230.9052124023437,3686245,0.0,0.0
23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2008-01-01 00:00:00+05:30,232.76150150452315,240.04097155206944,229.9771011220324,236.0099639892578,2456740,0.0,0.0
24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,2008-01-02 00:00:00+05:30,238.4485875392472,240.9509101733966,231.12361784507544,237.93902587890625,3519075,0.0,0.0
25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,2008-01-03 00:00:00+05:30,237.49317361160035,239.25845076341577,229.5130351163741,232.1791534423828,2525290,0.0,0.0
26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,2008-01-04 00:00:00+05:30,232.725130728336,235.63692195489563,224.39013094565584,225.7277374267578,2753975,0.0,0.0
27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,2008-01-07 00:00:00+05:30,225.66401209115287,232.74330942421904,221.1143344280248,223.3436737060547,3154815,0.0,0.0
28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,2008-01-08 00:00:00+05:30,225.6639805263003,228.39378674234425,215.65469106747244,219.2580413818359,2652495,0.0,0.0
29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,2008-01-09 00:00:00+05:30,218.38451023166272,220.20438115026,209.46713995363388,214.7902679443359,3137535,0.0,0.0
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2008-01-10 00:00:00+05:30,215.6547195378623,218.34813480245813,202.0056866557191,204.10763549804688,2194030,0.0,0.0
31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,2008-01-11 00:00:00+05:30,205.2814506005588,205.64541924009868,193.4522893168364,197.6106872558593,3084690,0.0,0.0
32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,2008-01-14 00:00:00+05:30,196.98281321957435,196.98281321957435,187.64688093270567,188.3839263916016,4179580,0.0,0.0
33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,2008-01-15 00:00:00+05:30,190.2857207655851,196.30950364279124,188.5477543899831,191.00457763671875,4152465,0.0,0.0
34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,2008-01-16 00:00:00+05:30,190.35851040634867,193.6342838734417,181.98710629373952,187.51951599121097,4080940,0.0,0.0
35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,2008-01-17 00:00:00+05:30,191.08641864594497,191.72337059786253,183.9889203193362,185.79058837890625,1680015,0.0,0.0
